Gene	T1	T2	log2FoldChange	Colour
ENSG00000231482.3	4	12	0	Not
ENSG00000231483.1	4	12	0	Not
ENSG00000231484.1	4	12	0	Not
ENSG00000231485.1	4	12	0	Not
ENSG00000231490.1	4	12	0	Not
ENSG00000231492.2	4	12	0	Not
ENSG00000231500.7	4	12	-0.137540370601133	Not
ENSG00000231503.4	4	12	0.48861847765244	Not
ENSG00000231507.1	4	12	0	Not
ENSG00000231508.1	4	12	0	Not
ENSG00000231512.6	4	12	0	Not
ENSG00000231519.1	4	12	0	Not
ENSG00000231521.1	4	12	0	Not
ENSG00000231523.1	4	12	0	Not
ENSG00000231527.6	4	12	0	Not
ENSG00000231528.2	4	12	0	Not
ENSG00000231529.1	4	12	0	Not
ENSG00000231530.1	4	12	0	Not
ENSG00000231531.5	4	12	0	Not
ENSG00000231533.1	4	12	0	Not
ENSG00000231534.1	4	12	0	Not
ENSG00000231539.1	4	12	0	Not
ENSG00000231544.3	4	12	0	Not
ENSG00000231547.1	4	12	0	Not
ENSG00000231549.1	4	12	0	Not
ENSG00000231551.8	4	12	0	Not
ENSG00000231552.1	4	12	0	Not
ENSG00000231560.1	4	12	0	Not
ENSG00000231561.2	4	12	0	Not
ENSG00000231563.1	4	12	0	Not
ENSG00000231566.1	4	12	-1.24879712295537	Not
ENSG00000231567.1	4	12	0	Not
ENSG00000231570.1	4	12	0	Not
ENSG00000231574.5	4	12	0	Not
ENSG00000231575.1	4	12	0	Not
ENSG00000231579.3	4	12	-0.981149667062076	Not
ENSG00000231584.8	4	12	0.447939069655898	Not
ENSG00000231587.1	4	12	0	Not
ENSG00000231588.1	4	12	0	Not
ENSG00000231590.2	4	12	0	Not
ENSG00000231595.1	4	12	0	Not
ENSG00000231605.5	4	12	0	Not
ENSG00000231607.11	4	12	0.768232929964094	Not
ENSG00000231609.6	4	12	0	Not
ENSG00000231612.1	4	12	0	Not
ENSG00000231615.2	4	12	0	Not
ENSG00000231616.8	4	12	0	Not
ENSG00000231621.1	4	12	0	Not
ENSG00000231622.1	4	12	0	Not
ENSG00000231625.4	4	12	0	Not
ENSG00000231628.1	4	12	0	Not
ENSG00000231633.1	4	12	0	Not
ENSG00000231635.1	4	12	0	Not
ENSG00000231638.1	4	12	0	Not
ENSG00000231646.5	4	12	0	Not
ENSG00000231649.3	4	12	0	Not
ENSG00000231651.1	4	12	0	Not
ENSG00000231652.2	4	12	0	Not
ENSG00000231663.1	4	12	0	Not
ENSG00000231665.1	4	12	0	Not
ENSG00000231671.1	4	12	0	Not
ENSG00000231672.6	4	12	0	Not
ENSG00000231674.1	4	12	0	Not
ENSG00000231680.1	4	12	0	Not
ENSG00000231682.1	4	12	0	Not
ENSG00000231683.6	4	12	0	Not
ENSG00000231684.3	4	12	0	Not
ENSG00000231686.1	4	12	0	Not
ENSG00000231689.2	4	12	0	Not
ENSG00000231690.2	4	12	0	Not
ENSG00000231694.1	4	12	0	Not
ENSG00000231697.3	4	12	0	Not
ENSG00000231698.2	4	12	0	Not
ENSG00000231699.1	4	12	0	Not
ENSG00000231700.3	4	12	0	Not
ENSG00000231703.2	4	12	0	Not
ENSG00000231704.5	4	12	0	Not
ENSG00000231705.1	4	12	0	Not
ENSG00000231711.2	4	12	0	Not
ENSG00000231713.2	4	12	0	Not
ENSG00000231714.1	4	12	0	Not
ENSG00000231721.7	4	12	0.397462736450705	Not
ENSG00000231722.1	4	12	0	Not
ENSG00000231724.1	4	12	0	Not
ENSG00000231725.1	4	12	0	Not
ENSG00000231728.3	4	12	0	Not
ENSG00000231729.1	4	12	0	Not
ENSG00000231731.7	4	12	0	Not
ENSG00000231735.1	4	12	0	Not
ENSG00000231738.11	4	12	0	Not
ENSG00000231739.2	4	12	0	Not
ENSG00000231740.1	4	12	0	Not
ENSG00000231742.5	4	12	0	Not
ENSG00000231744.1	4	12	0	Not
ENSG00000231747.1	4	12	0	Not
ENSG00000231749.3	4	12	0	Not
ENSG00000231750.3	4	12	0	Not
ENSG00000231752.6	4	12	-0.362027211591713	Not
ENSG00000231754.2	4	12	0	Not
ENSG00000231755.1	4	12	0	Not
ENSG00000231760.5	4	12	0	Not
ENSG00000231762.1	4	12	0	Not
ENSG00000231764.8	4	12	0	Not
ENSG00000231765.1	4	12	0	Not
ENSG00000231767.4	4	12	0.494006567234616	Not
ENSG00000231768.1	4	12	0	Not
ENSG00000231769.2	4	12	0	Not
ENSG00000231770.5	4	12	0.802930762050362	Not
ENSG00000231777.1	4	12	0	Not
ENSG00000231781.1	4	12	0	Not
ENSG00000231782.7	4	12	0	Not
ENSG00000231784.8	4	12	0	Not
ENSG00000231787.4	4	12	0	Not
ENSG00000231789.2	4	12	0	Not
ENSG00000231793.5	4	12	0	Not
ENSG00000231794.5	4	12	0	Not
ENSG00000231795.1	4	12	0	Not
ENSG00000231799.2	4	12	0	Not
ENSG00000231801.2	4	12	0	Not
ENSG00000231802.1	4	12	0	Not
ENSG00000231806.3	4	12	0	Not
ENSG00000231808.2	4	12	0	Not
ENSG00000231809.4	4	12	0	Not
ENSG00000231814.2	4	12	0	Not
ENSG00000231815.2	4	12	0	Not
ENSG00000231817.8	4	12	0	Not
ENSG00000231821.1	4	12	0	Not
ENSG00000231822.1	4	12	0	Not
ENSG00000231826.5	4	12	0	Not
ENSG00000231827.3	4	12	0	Not
ENSG00000231829.2	4	12	0	Not
ENSG00000231830.1	4	12	0	Not
ENSG00000231831.1	4	12	0	Not
ENSG00000231840.1	4	12	0	Not
ENSG00000231841.1	4	12	-0.313036633977812	Not
ENSG00000231848.1	4	12	0	Not
ENSG00000231849.1	4	12	0	Not
ENSG00000231851.5	4	12	0	Not
ENSG00000231852.8	4	12	0	Not
ENSG00000231856.2	4	12	0	Not
ENSG00000231857.1	4	12	0	Not
ENSG00000231858.5	4	12	0	Not
ENSG00000231863.1	4	12	0	Not
ENSG00000231864.2	4	12	0	Not
ENSG00000231870.4	4	12	0	Not
ENSG00000231871.5	4	12	0	Not
ENSG00000231875.1	4	12	0	Not
ENSG00000231876.7	4	12	0	Not
ENSG00000231877.1	4	12	0	Not
ENSG00000231878.1	4	12	0	Not
ENSG00000231880.2	4	12	0	Not
ENSG00000231881.1	4	12	0	Not
ENSG00000231883.1	4	12	0	Not
ENSG00000231884.1	4	12	0	Not
ENSG00000231887.7	4	12	-0.315079058630693	Not
ENSG00000231888.1	4	12	0	Not
ENSG00000231889.7	4	12	0.0873819586597145	Not
ENSG00000231890.7	4	12	0	Not
ENSG00000231892.1	4	12	0	Not
ENSG00000231898.8	4	12	0	Not
ENSG00000231901.1	4	12	0	Not
ENSG00000231903.1	4	12	0	Not
ENSG00000231906.1	4	12	0	Not
ENSG00000231908.1	4	12	0	Not
ENSG00000231911.1	4	12	0	Not
ENSG00000231918.1	4	12	0	Not
ENSG00000231920.1	4	12	0	Not
ENSG00000231923.1	4	12	0	Not
ENSG00000231924.9	4	12	0	Not
ENSG00000231925.11	4	12	-0.192464484066526	Not
ENSG00000231927.1	4	12	0	Not
ENSG00000231929.2	4	12	0	Not
ENSG00000231933.7	4	12	0	Not
ENSG00000231937.1	4	12	0	Not
ENSG00000231940.1	4	12	0	Not
ENSG00000231942.3	4	12	0	Not
ENSG00000231944.1	4	12	0	Not
ENSG00000231948.2	4	12	0	Not
ENSG00000231951.1	4	12	0	Not
ENSG00000231952.3	4	12	0	Not
ENSG00000231954.1	4	12	0	Not
ENSG00000231956.1	4	12	0	Not
ENSG00000231961.1	4	12	0	Not
ENSG00000231964.1	4	12	0	Not
ENSG00000231966.1	4	12	0	Not
ENSG00000231967.1	4	12	0	Not
ENSG00000231969.1	4	12	0	Not
ENSG00000231970.1	4	12	0	Not
ENSG00000231971.5	4	12	0	Not
ENSG00000231976.8	4	12	0	Not
ENSG00000231977.1	4	12	0	Not
ENSG00000231979.1	4	12	0	Not
ENSG00000231981.3	4	12	0	Not
ENSG00000231982.1	4	12	0	Not
ENSG00000231983.1	4	12	0	Not
ENSG00000231985.1	4	12	0	Not
ENSG00000231987.1	4	12	0	Not
ENSG00000231989.4	4	12	0.600324363891961	Not
ENSG00000231991.4	4	12	-0.557058644530501	Significant
ENSG00000231992.1	4	12	0	Not
ENSG00000231993.1	4	12	0	Not
ENSG00000231995.2	4	12	0	Not
ENSG00000231999.6	4	12	0	Not
ENSG00000232000.3	4	12	0.0221527679757116	Not
ENSG00000232002.1	4	12	0	Not
ENSG00000232004.1	4	12	0	Not
ENSG00000232006.8	4	12	0	Not
ENSG00000232015.2	4	12	0	Not
ENSG00000232019.1	4	12	0	Not
ENSG00000232022.7	4	12	0	Not
ENSG00000232024.2	4	12	0.788928701854393	Not
ENSG00000232027.2	4	12	0	Not
ENSG00000232028.1	4	12	0	Not
ENSG00000232031.1	4	12	0	Not
ENSG00000232032.1	4	12	0	Not
ENSG00000232034.1	4	12	-0.0338536978651554	Not
ENSG00000232036.2	4	12	0	Not
ENSG00000232037.3	4	12	0	Not
ENSG00000232040.3	4	12	0.111598261572841	Not
ENSG00000232041.1	4	12	0	Not
ENSG00000232043.1	4	12	0	Not
ENSG00000232044.6	4	12	0	Not
ENSG00000232046.6	4	12	0	Not
ENSG00000232053.6	4	12	0	Not
ENSG00000232056.1	4	12	0	Not
ENSG00000232058.1	4	12	0	Not
ENSG00000232060.3	4	12	0	Not
ENSG00000232065.1	4	12	0	Not
ENSG00000232070.8	4	12	0	Not
ENSG00000232073.1	4	12	0	Not
ENSG00000232075.1	4	12	0	Not
ENSG00000232077.1	4	12	0	Not
ENSG00000232079.6	4	12	0	Not
ENSG00000232080.5	4	12	0	Not
ENSG00000232081.1	4	12	0	Not
ENSG00000232082.1	4	12	0	Not
ENSG00000232084.5	4	12	0	Not
ENSG00000232093.1	4	12	0	Not
ENSG00000232098.3	4	12	-0.213052268533396	Not
ENSG00000232102.1	4	12	0	Not
ENSG00000232104.3	4	12	0	Not
ENSG00000232110.7	4	12	0	Not
ENSG00000232112.3	4	12	0.304732244231911	Not
ENSG00000232117.1	4	12	0	Not
ENSG00000232118.2	4	12	0	Not
ENSG00000232119.8	4	12	-0.0635015732018326	Not
ENSG00000232120.1	4	12	0	Not
ENSG00000232124.2	4	12	0	Not
ENSG00000232125.3	4	12	0	Not
ENSG00000232128.1	4	12	0	Not
ENSG00000232132.1	4	12	0	Not
ENSG00000232133.1	4	12	0	Not
ENSG00000232134.1	4	12	0	Not
ENSG00000232135.1	4	12	0	Not
ENSG00000232139.5	4	12	0	Not
ENSG00000232142.1	4	12	0	Not
ENSG00000232148.1	4	12	0	Not
ENSG00000232149.1	4	12	0	Not
ENSG00000232150.3	4	12	0	Not
ENSG00000232160.6	4	12	0	Not
ENSG00000232161.1	4	12	0	Not
ENSG00000232164.1	4	12	0	Not
ENSG00000232166.1	4	12	0	Not
ENSG00000232170.5	4	12	0	Not
ENSG00000232174.3	4	12	0	Not
ENSG00000232176.1	4	12	-0.454395438081373	Not
ENSG00000232184.1	4	12	0	Not
ENSG00000232185.1	4	12	0	Not
ENSG00000232187.1	4	12	0	Not
ENSG00000232190.2	4	12	0	Not
ENSG00000232192.1	4	12	0	Not
ENSG00000232193.1	4	12	0	Not
ENSG00000232194.1	4	12	0	Not
ENSG00000232199.1	4	12	0	Not
ENSG00000232202.1	4	12	0	Not
ENSG00000232203.3	4	12	0	Not
ENSG00000232212.1	4	12	0	Not
ENSG00000232220.2	4	12	0	Not
ENSG00000232228.1	4	12	0	Not
ENSG00000232229.5	4	12	0	Not
ENSG00000232233.1	4	12	0	Not
ENSG00000232234.3	4	12	0	Not
ENSG00000232237.3	4	12	0	Not
ENSG00000232258.6	4	12	0	Not
ENSG00000232260.2	4	12	0	Not
ENSG00000232265.7	4	12	0	Not
ENSG00000232268.6	4	12	0	Not
ENSG00000232271.1	4	12	0	Not
ENSG00000232273.1	4	12	0	Not
ENSG00000232277.1	4	12	0	Not
ENSG00000232281.2	4	12	0	Not
ENSG00000232282.1	4	12	0	Not
ENSG00000232284.7	4	12	0	Not
ENSG00000232287.2	4	12	0	Not
ENSG00000232290.1	4	12	0	Not
ENSG00000232295.7	4	12	-0.0913733447782362	Not
ENSG00000232296.1	4	12	0	Not
ENSG00000232298.2	4	12	0	Not
ENSG00000232300.1	4	12	0	Not
ENSG00000232301.2	4	12	0	Not
ENSG00000232303.2	4	12	0	Not
ENSG00000232306.2	4	12	0	Not
ENSG00000232310.7	4	12	0	Not
ENSG00000232311.1	4	12	0	Not
ENSG00000232320.6	4	12	0	Not
ENSG00000232325.4	4	12	0	Not
ENSG00000232328.2	4	12	0	Not
ENSG00000232332.1	4	12	0	Not
ENSG00000232333.1	4	12	0	Not
ENSG00000232334.1	4	12	0	Not
ENSG00000232335.1	4	12	0	Not
ENSG00000232337.1	4	12	0	Not
ENSG00000232341.2	4	12	0	Not
ENSG00000232342.7	4	12	0	Not
ENSG00000232344.2	4	12	0	Not
ENSG00000232346.1	4	12	0	Not
ENSG00000232347.1	4	12	0	Not
ENSG00000232352.1	4	12	0	Not
ENSG00000232354.8	4	12	0	Not
ENSG00000232358.1	4	12	0	Not
ENSG00000232359.1	4	12	0	Not
ENSG00000232361.3	4	12	0	Not
ENSG00000232362.1	4	12	0	Not
ENSG00000232363.1	4	12	0	Not
ENSG00000232368.1	4	12	0	Not
ENSG00000232369.1	4	12	0	Not
ENSG00000232370.1	4	12	0	Not
ENSG00000232373.2	4	12	0	Not
ENSG00000232375.1	4	12	0	Not
ENSG00000232377.1	4	12	0	Not
ENSG00000232380.1	4	12	0	Not
ENSG00000232381.1	4	12	0	Not
ENSG00000232382.2	4	12	0	Not
ENSG00000232383.1	4	12	0	Not
ENSG00000232385.2	4	12	0	Not
ENSG00000232386.9	4	12	-0.320373814608752	Not
ENSG00000232387.2	4	12	0	Not
ENSG00000232388.4	4	12	-0.470560827576021	Not
ENSG00000232389.1	4	12	0	Not
ENSG00000232392.1	4	12	0	Not
ENSG00000232393.1	4	12	0	Not
ENSG00000232395.1	4	12	0	Not
ENSG00000232396.2	4	12	0	Not
ENSG00000232398.1	4	12	0	Not
ENSG00000232403.1	4	12	0	Not
ENSG00000232406.6	4	12	0	Not
ENSG00000232407.3	4	12	0	Not
ENSG00000232411.1	4	12	0	Not
ENSG00000232412.1	4	12	0	Not
ENSG00000232413.1	4	12	0	Not
ENSG00000232415.1	4	12	0	Not
ENSG00000232416.3	4	12	0	Not
ENSG00000232420.2	4	12	0	Not
ENSG00000232422.1	4	12	0	Not
ENSG00000232430.1	4	12	0	Not
ENSG00000232431.3	4	12	0	Not
ENSG00000232433.2	4	12	0	Not
ENSG00000232434.2	4	12	-0.138471481254369	Not
ENSG00000232436.1	4	12	0	Not
ENSG00000232437.1	4	12	0	Not
ENSG00000232439.1	4	12	0	Not
ENSG00000232442.1	4	12	0	Not
ENSG00000232445.1	4	12	-0.711321705331391	Not
ENSG00000232448.1	4	12	0	Not
ENSG00000232450.1	4	12	0	Not
ENSG00000232451.1	4	12	0	Not
ENSG00000232453.6	4	12	0	Not
ENSG00000232454.2	4	12	0	Not
ENSG00000232456.1	4	12	0	Not
ENSG00000232457.4	4	12	0	Not
ENSG00000232458.1	4	12	0	Not
ENSG00000232459.1	4	12	0	Not
ENSG00000232460.4	4	12	0	Not
ENSG00000232466.1	4	12	0	Not
ENSG00000232470.1	4	12	0	Not
ENSG00000232472.1	4	12	0.0883602854105388	Not
ENSG00000232474.1	4	12	0	Not
ENSG00000232479.2	4	12	0	Not
ENSG00000232480.1	4	12	0	Not
ENSG00000232485.2	4	12	0	Not
ENSG00000232486.1	4	12	0	Not
ENSG00000232487.1	4	12	0	Not
ENSG00000232489.1	4	12	0	Not
ENSG00000232490.6	4	12	0	Not
ENSG00000232493.2	4	12	0	Not
ENSG00000232499.2	4	12	0	Not
ENSG00000232504.4	4	12	0	Not
ENSG00000232511.4	4	12	0	Not
ENSG00000232517.2	4	12	0	Not
ENSG00000232519.2	4	12	0	Not
ENSG00000232520.1	4	12	0	Not
ENSG00000232526.1	4	12	0	Not
ENSG00000232528.3	4	12	0	Not
ENSG00000232530.1	4	12	0	Not
ENSG00000232531.3	4	12	0	Not
ENSG00000232533.1	4	12	-0.76299733962959	Not
ENSG00000232536.1	4	12	0	Not
ENSG00000232542.1	4	12	0	Not
ENSG00000232545.1	4	12	-0.066601479516226	Not
ENSG00000232546.1	4	12	0	Not
ENSG00000232548.1	4	12	0	Not
ENSG00000232549.1	4	12	0	Not
ENSG00000232553.3	4	12	0	Not
ENSG00000232554.8	4	12	0	Not
ENSG00000232558.1	4	12	0	Not
ENSG00000232568.2	4	12	0	Not
ENSG00000232573.1	4	12	0.117539922983398	Not
ENSG00000232581.1	4	12	0	Not
ENSG00000232586.1	4	12	0	Not
ENSG00000232587.1	4	12	0	Not
ENSG00000232593.7	4	12	0.401675036942236	Not
ENSG00000232596.2	4	12	0	Not
ENSG00000232599.1	4	12	0	Not
ENSG00000232600.3	4	12	0	Not
ENSG00000232601.1	4	12	0	Not
ENSG00000232603.1	4	12	0	Not
ENSG00000232608.1	4	12	0	Not
ENSG00000232611.1	4	12	0	Not
ENSG00000232613.6	4	12	0	Not
ENSG00000232615.4	4	12	0	Not
ENSG00000232618.1	4	12	0	Not
ENSG00000232621.1	4	12	0	Not
ENSG00000232623.1	4	12	0	Not
ENSG00000232624.7	4	12	0	Not
ENSG00000232625.1	4	12	0	Not
ENSG00000232626.3	4	12	0	Not
ENSG00000232629.9	4	12	0	Not
ENSG00000232633.4	4	12	0	Not
ENSG00000232638.1	4	12	0	Not
ENSG00000232640.1	4	12	0	Not
ENSG00000232642.1	4	12	0	Not
ENSG00000232643.1	4	12	0	Not
ENSG00000232644.1	4	12	0	Not
ENSG00000232645.5	4	12	0	Not
ENSG00000232648.3	4	12	0	Not
ENSG00000232653.8	4	12	0	Not
ENSG00000232654.1	4	12	0	Not
ENSG00000232655.1	4	12	0	Not
ENSG00000232656.7	4	12	-0.458901593826529	Not
ENSG00000232662.2	4	12	0	Not
ENSG00000232667.10	4	12	0	Not
ENSG00000232668.1	4	12	0	Not
ENSG00000232671.5	4	12	1.37324487283124	Not
ENSG00000232675.7	4	12	0	Not
ENSG00000232676.1	4	12	0	Not
ENSG00000232677.7	4	12	-0.950498852747059	Not
ENSG00000232678.2	4	12	0	Not
ENSG00000232679.1	4	12	0	Not
ENSG00000232680.2	4	12	0	Not
ENSG00000232682.2	4	12	0	Not
ENSG00000232684.1	4	12	0	Not
ENSG00000232685.4	4	12	0	Not
ENSG00000232688.1	4	12	0	Not
ENSG00000232690.1	4	12	0	Not
ENSG00000232692.1	4	12	0	Not
ENSG00000232693.2	4	12	0	Not
ENSG00000232699.3	4	12	0	Not
ENSG00000232702.3	4	12	0	Not
ENSG00000232706.3	4	12	0	Not
ENSG00000232709.1	4	12	0	Not
ENSG00000232710.1	4	12	0	Not
ENSG00000232712.6	4	12	0	Not
ENSG00000232713.2	4	12	0	Not
ENSG00000232714.1	4	12	0	Not
ENSG00000232715.1	4	12	0	Not
ENSG00000232716.2	4	12	0	Not
ENSG00000232717.2	4	12	0	Not
ENSG00000232719.1	4	12	0	Not
ENSG00000232721.2	4	12	0	Not
ENSG00000232723.1	4	12	0	Not
ENSG00000232724.1	4	12	0	Not
ENSG00000232725.1	4	12	0	Not
ENSG00000232727.2	4	12	0	Not
ENSG00000232728.1	4	12	0	Not
ENSG00000232732.10	4	12	0	Not
ENSG00000232736.1	4	12	0	Not
ENSG00000232739.1	4	12	0	Not
ENSG00000232742.3	4	12	0	Not
ENSG00000232748.3	4	12	0	Not
ENSG00000232749.2	4	12	0	Not
ENSG00000232754.1	4	12	0	Not
ENSG00000232756.1	4	12	0	Not
ENSG00000232759.1	4	12	0.0941300137964977	Not
ENSG00000232760.1	4	12	0	Not
ENSG00000232772.1	4	12	0	Not
ENSG00000232774.7	4	12	0	Not
ENSG00000232783.5	4	12	0	Not
ENSG00000232788.1	4	12	0	Not
ENSG00000232789.1	4	12	0	Not
ENSG00000232795.1	4	12	0	Not
ENSG00000232800.1	4	12	0	Not
ENSG00000232801.1	4	12	0	Not
ENSG00000232803.1	4	12	0	Not
ENSG00000232807.2	4	12	0	Not
ENSG00000232810.4	4	12	5.04985100615011	Significant
ENSG00000232811.1	4	12	0	Not
ENSG00000232814.2	4	12	0	Not
ENSG00000232815.1	4	12	0	Not
ENSG00000232818.2	4	12	0	Not
ENSG00000232821.1	4	12	0	Not
ENSG00000232823.2	4	12	0	Not
ENSG00000232824.1	4	12	0	Not
ENSG00000232825.2	4	12	0	Not
ENSG00000232828.1	4	12	0	Not
ENSG00000232832.1	4	12	0	Not
ENSG00000232834.1	4	12	0	Not
ENSG00000232838.4	4	12	-0.232348140998046	Not
ENSG00000232842.2	4	12	0	Not
ENSG00000232846.1	4	12	0	Not
ENSG00000232848.1	4	12	0	Not
ENSG00000232850.3	4	12	-0.504147965519075	Not
ENSG00000232855.6	4	12	0	Not
ENSG00000232857.2	4	12	0	Not
ENSG00000232858.1	4	12	0	Not
ENSG00000232859.9	4	12	0	Not
ENSG00000232860.7	4	12	0	Not
ENSG00000232862.5	4	12	0	Not
ENSG00000232871.8	4	12	0	Not
ENSG00000232872.2	4	12	0	Not
ENSG00000232873.1	4	12	0	Not
ENSG00000232874.1	4	12	0	Not
ENSG00000232876.1	4	12	0	Not
ENSG00000232878.3	4	12	0	Not
ENSG00000232879.2	4	12	0	Not
ENSG00000232880.1	4	12	0	Not
ENSG00000232882.1	4	12	0	Not
ENSG00000232884.7	4	12	0	Not
ENSG00000232886.1	4	12	0	Not
ENSG00000232888.4	4	12	0	Not
ENSG00000232891.1	4	12	0	Not
ENSG00000232892.1	4	12	0	Not
ENSG00000232893.1	4	12	0	Not
ENSG00000232901.1	4	12	0	Not
ENSG00000232906.1	4	12	0	Not
ENSG00000232907.7	4	12	0	Not
ENSG00000232912.5	4	12	0	Not
ENSG00000232913.8	4	12	0	Not
ENSG00000232915.1	4	12	0	Not
ENSG00000232916.1	4	12	0	Not
ENSG00000232917.5	4	12	0	Not
ENSG00000232922.1	4	12	0	Not
ENSG00000232927.1	4	12	0	Not
ENSG00000232928.2	4	12	0	Not
ENSG00000232931.5	4	12	-1.0634397579333	Not
ENSG00000232934.7	4	12	0	Not
ENSG00000232935.2	4	12	0	Not
ENSG00000232936.5	4	12	0	Not
ENSG00000232937.1	4	12	0	Not
ENSG00000232940.5	4	12	0	Not
ENSG00000232946.1	4	12	0	Not
ENSG00000232949.1	4	12	0	Not
ENSG00000232950.1	4	12	0	Not
ENSG00000232951.1	4	12	0	Not
ENSG00000232952.1	4	12	0	Not
ENSG00000232953.1	4	12	0	Not
ENSG00000232956.8	4	12	-0.204325945584867	Not
ENSG00000232969.1	4	12	0	Not
ENSG00000232970.1	4	12	0	Not
ENSG00000232973.12	4	12	1.15236264816446	Not
ENSG00000232977.6	4	12	0	Not
ENSG00000232983.2	4	12	0	Not
ENSG00000232990.2	4	12	0	Not
ENSG00000232991.5	4	12	0	Not
ENSG00000232994.1	4	12	0	Not
ENSG00000232995.7	4	12	-1.33121519023254	Not
ENSG00000232998.2	4	12	0	Not
ENSG00000233003.4	4	12	0	Not
ENSG00000233005.1	4	12	0	Not
ENSG00000233006.7	4	12	0.284610670753713	Not
ENSG00000233007.1	4	12	0	Not
ENSG00000233008.5	4	12	0	Not
ENSG00000233010.1	4	12	0	Not
ENSG00000233012.2	4	12	0	Not
ENSG00000233013.10	4	12	0	Not
ENSG00000233014.1	4	12	0	Not
ENSG00000233016.6	4	12	-0.228025811474065	Not
ENSG00000233017.2	4	12	0	Not
ENSG00000233018.1	4	12	0	Not
ENSG00000233020.1	4	12	0	Not
ENSG00000233024.7	4	12	0	Not
ENSG00000233025.1	4	12	0	Not
ENSG00000233029.3	4	12	0	Not
ENSG00000233030.2	4	12	0	Not
ENSG00000233033.1	4	12	0	Not
ENSG00000233039.1	4	12	0	Not
ENSG00000233040.2	4	12	0	Not
ENSG00000233041.8	4	12	0	Not
ENSG00000233045.1	4	12	0	Not
ENSG00000233047.6	4	12	0	Not
ENSG00000233048.1	4	12	0	Not
ENSG00000233052.1	4	12	0	Not
ENSG00000233056.2	4	12	0	Not
ENSG00000233057.1	4	12	0	Not
ENSG00000233058.1	4	12	0	Not
ENSG00000233060.1	4	12	0	Not
ENSG00000233061.1	4	12	0	Not
ENSG00000233064.2	4	12	0	Not
ENSG00000233067.2	4	12	0	Not
ENSG00000233069.1	4	12	0	Not
ENSG00000233072.1	4	12	0	Not
ENSG00000233077.1	4	12	0	Not
ENSG00000233079.2	4	12	0	Not
ENSG00000233080.3	4	12	0	Not
ENSG00000233081.1	4	12	0	Not
ENSG00000233083.1	4	12	0	Not
ENSG00000233084.2	4	12	0	Not
ENSG00000233085.5	4	12	0	Not
ENSG00000233086.7	4	12	0	Not
ENSG00000233087.7	4	12	0	Not
ENSG00000233090.1	4	12	0	Not
ENSG00000233096.1	4	12	0	Not
ENSG00000233098.8	4	12	0	Not
ENSG00000233101.10	4	12	0.338000304362496	Not
ENSG00000233103.1	4	12	0	Not
ENSG00000233108.1	4	12	0	Not
ENSG00000233110.1	4	12	0	Not
ENSG00000233111.1	4	12	0	Not
ENSG00000233117.3	4	12	0	Not
ENSG00000233121.1	4	12	0	Not
ENSG00000233122.2	4	12	0	Not
ENSG00000233123.1	4	12	0	Not
ENSG00000233128.1	4	12	0	Not
ENSG00000233129.1	4	12	0	Not
ENSG00000233131.1	4	12	0	Not
ENSG00000233133.1	4	12	0	Not
ENSG00000233138.1	4	12	0	Not
ENSG00000233139.1	4	12	0	Not
ENSG00000233143.1	4	12	0	Not
ENSG00000233146.1	4	12	0	Not
ENSG00000233153.5	4	12	0	Not
ENSG00000233154.5	4	12	0	Not
ENSG00000233155.1	4	12	0	Not
ENSG00000233157.1	4	12	0	Not
ENSG00000233159.1	4	12	0	Not
ENSG00000233162.1	4	12	0	Not
ENSG00000233163.1	4	12	0	Not
ENSG00000233170.4	4	12	0	Not
ENSG00000233175.2	4	12	0	Not
ENSG00000233176.3	4	12	0	Not
ENSG00000233178.7	4	12	0	Not
ENSG00000233183.2	4	12	0	Not
ENSG00000233184.6	4	12	-0.303527080502654	Not
ENSG00000233190.1	4	12	0	Not
ENSG00000233191.2	4	12	0	Not
ENSG00000233197.1	4	12	0	Not
ENSG00000233198.3	4	12	-0.358084142666709	Not
ENSG00000233200.1	4	12	0	Not
ENSG00000233203.6	4	12	0	Not
ENSG00000233205.1	4	12	0	Not
ENSG00000233208.5	4	12	0	Not
ENSG00000233211.2	4	12	0	Not
ENSG00000233214.1	4	12	0	Not
ENSG00000233217.2	4	12	-0.272254159026643	Not
ENSG00000233219.1	4	12	0	Not
ENSG00000233220.3	4	12	0	Not
ENSG00000233221.6	4	12	0	Not
ENSG00000233222.2	4	12	0	Not
ENSG00000233223.2	4	12	-0.54751231904389	Not
ENSG00000233225.3	4	12	0	Not
ENSG00000233229.1	4	12	0	Not
ENSG00000233230.1	4	12	0	Not
ENSG00000233232.7	4	12	0	Not
ENSG00000233235.1	4	12	0	Not
ENSG00000233237.7	4	12	-0.179475780711154	Not
ENSG00000233238.1	4	12	0	Not
ENSG00000233246.1	4	12	0	Not
ENSG00000233247.3	4	12	0	Not
ENSG00000233248.1	4	12	0	Not
ENSG00000233250.1	4	12	0	Not
ENSG00000233251.7	4	12	0.873713422423195	Not
ENSG00000233261.3	4	12	0	Not
ENSG00000233264.2	4	12	0	Not
ENSG00000233266.1	4	12	0	Not
ENSG00000233270.1	4	12	0	Not
ENSG00000233271.1	4	12	0	Not
ENSG00000233272.1	4	12	0	Not
ENSG00000233275.1	4	12	0	Not
ENSG00000233276.5	4	12	0.027000062898624	Not
ENSG00000233285.1	4	12	0	Not
ENSG00000233290.2	4	12	0	Not
