ENSEMBLID	X18h
ENSG00000112461	ENSG00000112461	-0.00304221804432843
ENSG00000112462	ENSG00000112462	0.0620365476616514
ENSG00000112473	ENSG00000112473	-0.00345838394459867
ENSG00000112493	ENSG00000112493	-0.099865174157675
ENSG00000112511	ENSG00000112511	0.152085826111922
ENSG00000112514	ENSG00000112514	-0.035984137943044
ENSG00000112539	ENSG00000112539	0.389911709999955
ENSG00000112562	ENSG00000112562	0.0383588382559269
ENSG00000112576	ENSG00000112576	0.314367648004319
ENSG00000112578	ENSG00000112578	-0.443495696524781
ENSG00000112592	ENSG00000112592	-0.185592185179282
ENSG00000112599	ENSG00000112599	-0.458683671690713
ENSG00000112655	ENSG00000112655	0.498598247020103
ENSG00000112659	ENSG00000112659	0.295391285207122
ENSG00000112667	ENSG00000112667	-0.0123566112102894
ENSG00000112697	ENSG00000112697	-0.20948240484858
ENSG00000112699	ENSG00000112699	-0.0999649781829701
ENSG00000112701	ENSG00000112701	0.0549363008642022
ENSG00000112706	ENSG00000112706	-0.226736432660575
ENSG00000112715	ENSG00000112715	-0.0566682513267732
ENSG00000112761	ENSG00000112761	-0.0556942525996943
ENSG00000112763	ENSG00000112763	-0.0544064606294595
ENSG00000112769	ENSG00000112769	-0.0844810867242269
ENSG00000112782	ENSG00000112782	-0.035729999486693
ENSG00000112812	ENSG00000112812	-0.168652039965379
ENSG00000112837	ENSG00000112837	0.16209096852407
ENSG00000112851	ENSG00000112851	0.0635636261421017
ENSG00000112852	ENSG00000112852	-0.124246178457692
ENSG00000112893	ENSG00000112893	-0.129373745522794
ENSG00000112902	ENSG00000112902	-0.493064621555528
ENSG00000112936	ENSG00000112936	0.665054931202372
ENSG00000112964	ENSG00000112964	-0.117197259831628
ENSG00000112983	ENSG00000112983	-0.179136349808142
ENSG00000112984	ENSG00000112984	-0.180732949576334
ENSG00000112992	ENSG00000112992	-0.142391489141981
ENSG00000113013	ENSG00000113013	-0.181286264919351
ENSG00000113048	ENSG00000113048	0.00380207967611845
ENSG00000113083	ENSG00000113083	-0.247414841944765
ENSG00000113088	ENSG00000113088	0.240850850601042
ENSG00000113100	ENSG00000113100	0.118289101786618
ENSG00000113108	ENSG00000113108	0.072289195736458
ENSG00000113119	ENSG00000113119	0.267619160733055
ENSG00000113161	ENSG00000113161	-0.322588077876077
ENSG00000113163	ENSG00000113163	-0.328311793173797
ENSG00000113194	ENSG00000113194	-0.116154807715587
ENSG00000113205	ENSG00000113205	0.247580707629414
ENSG00000113209	ENSG00000113209	-0.0498667613638461
ENSG00000113240	ENSG00000113240	0.0391561168476633
ENSG00000113248	ENSG00000113248	-0.0655921181946472
ENSG00000113262	ENSG00000113262	0.0727564395350697
ENSG00000113263	ENSG00000113263	-0.122698259880847
ENSG00000113273	ENSG00000113273	0.14368944624344
ENSG00000113282	ENSG00000113282	-0.215962901641696
ENSG00000113302	ENSG00000113302	0.0465559954857439
ENSG00000113303	ENSG00000113303	0.0144591287632103
ENSG00000113319	ENSG00000113319	-0.00887680601158773
ENSG00000113327	ENSG00000113327	0.0685815841239279
ENSG00000113328	ENSG00000113328	0.106894352899352
ENSG00000113356	ENSG00000113356	0.0155528019590635
ENSG00000113360	ENSG00000113360	0.120670521318938
ENSG00000113384	ENSG00000113384	0.0653499780696754
ENSG00000113389	ENSG00000113389	0.0483426904556093
ENSG00000113396	ENSG00000113396	0.00268894852633247
ENSG00000113407	ENSG00000113407	-0.156218514468791
ENSG00000113448	ENSG00000113448	0.0804225219359704
ENSG00000113456	ENSG00000113456	-0.209345575752263
ENSG00000113460	ENSG00000113460	0.372390663104638
ENSG00000113494	ENSG00000113494	0.199263672243836
ENSG00000113504	ENSG00000113504	0.465735749544705
ENSG00000113532	ENSG00000113532	0.169007985757072
ENSG00000113558	ENSG00000113558	-0.267859969704499
ENSG00000113569	ENSG00000113569	-0.281418357670509
ENSG00000113580	ENSG00000113580	0.0123050310483954
ENSG00000113594	ENSG00000113594	-0.0920856866989584
ENSG00000113595	ENSG00000113595	-0.0285550874244113
ENSG00000113621	ENSG00000113621	0.300401064813766
ENSG00000113638	ENSG00000113638	0.372852023378401
ENSG00000113643	ENSG00000113643	-0.291808454662366
ENSG00000113645	ENSG00000113645	0.136666488093134
ENSG00000113648	ENSG00000113648	0.1794301596939
ENSG00000113716	ENSG00000113716	0.149905151184184
ENSG00000113721	ENSG00000113721	-0.162497583816681
ENSG00000113722	ENSG00000113722	0.0763050937632504
ENSG00000113732	ENSG00000113732	-0.114178462312716
ENSG00000113742	ENSG00000113742	0.0887151044622332
ENSG00000113758	ENSG00000113758	-0.125428745447135
ENSG00000113761	ENSG00000113761	0.128223343997001
ENSG00000113763	ENSG00000113763	-0.0597245361363997
ENSG00000113838	ENSG00000113838	-0.139865351938081
ENSG00000113845	ENSG00000113845	-0.0736385581170271
ENSG00000113851	ENSG00000113851	-0.12277630269376
ENSG00000113946	ENSG00000113946	-0.0197262643036756
ENSG00000113966	ENSG00000113966	0.126508532282715
ENSG00000113971	ENSG00000113971	0.00295223116112779
ENSG00000114013	ENSG00000114013	-0.079626566336129
ENSG00000114026	ENSG00000114026	0.171582543202742
ENSG00000114030	ENSG00000114030	0.273414098129641
ENSG00000114098	ENSG00000114098	-0.25488348276426
ENSG00000114107	ENSG00000114107	-0.451047509688769
ENSG00000114124	ENSG00000114124	0.449379317985714
ENSG00000114125	ENSG00000114125	-0.433598460334191
ENSG00000114126	ENSG00000114126	0.319761915530848
ENSG00000114127	ENSG00000114127	-0.0978349652283062
ENSG00000114209	ENSG00000114209	0.187402491608324
ENSG00000114248	ENSG00000114248	0.391324753324557
ENSG00000114268	ENSG00000114268	0.31707608967569
ENSG00000114270	ENSG00000114270	0.138572670788223
ENSG00000114331	ENSG00000114331	0.26337764778838
ENSG00000114349	ENSG00000114349	-0.0735504267657892
ENSG00000114353	ENSG00000114353	-0.138494395572167
ENSG00000114354	ENSG00000114354	-0.2340298260597
ENSG00000114388	ENSG00000114388	-0.0342474391533202
ENSG00000114395	ENSG00000114395	0.0209606781531031
ENSG00000114405	ENSG00000114405	-0.0255442012628837
ENSG00000114416	ENSG00000114416	0.0375233323470502
ENSG00000114450	ENSG00000114450	-0.293728023895889
ENSG00000114455	ENSG00000114455	-0.113767907684685
ENSG00000114473	ENSG00000114473	0.315065792289169
ENSG00000114487	ENSG00000114487	0.150016906971241
ENSG00000114541	ENSG00000114541	-0.760215033098834
ENSG00000114544	ENSG00000114544	0.377808745255563
ENSG00000114554	ENSG00000114554	0.027907045981309
ENSG00000114573	ENSG00000114573	0.0656957416778197
ENSG00000114646	ENSG00000114646	-0.0726837073809345
ENSG00000114648	ENSG00000114648	-0.0448696078729244
ENSG00000114650	ENSG00000114650	0.0138595639242129
ENSG00000114654	ENSG00000114654	0.0342987290091757
ENSG00000114735	ENSG00000114735	0.139493165861828
ENSG00000114738	ENSG00000114738	0.325970953979083
ENSG00000114739	ENSG00000114739	-0.229982491634368
ENSG00000114744	ENSG00000114744	-0.25283615985448
ENSG00000114767	ENSG00000114767	0.191877029641784
ENSG00000114770	ENSG00000114770	0.13326729072488
ENSG00000114784	ENSG00000114784	-0.157290646203012
ENSG00000114790	ENSG00000114790	-0.117865474755689
ENSG00000114812	ENSG00000114812	-0.136018280963587
ENSG00000114841	ENSG00000114841	-0.148651875849223
ENSG00000114854	ENSG00000114854	0.0516817250849441
ENSG00000114867	ENSG00000114867	0.354240572173705
ENSG00000114904	ENSG00000114904	-0.515761548096612
ENSG00000114923	ENSG00000114923	-0.422194984257032
ENSG00000114933	ENSG00000114933	-0.199482190901118
ENSG00000114942	ENSG00000114942	-0.296554172979198
ENSG00000114982	ENSG00000114982	-0.0810809973602108
ENSG00000114993	ENSG00000114993	-0.0496391284220508
ENSG00000114999	ENSG00000114999	0.0995295186954825
ENSG00000115008	ENSG00000115008	0.00249925925851594
ENSG00000115041	ENSG00000115041	0.178259332481963
ENSG00000115042	ENSG00000115042	0.280584884944563
ENSG00000115084	ENSG00000115084	-0.106384141419106
ENSG00000115109	ENSG00000115109	-0.143218621675213
ENSG00000115112	ENSG00000115112	0.0152558014326202
ENSG00000115137	ENSG00000115137	0.135281588920354
ENSG00000115138	ENSG00000115138	0.181301391225188
ENSG00000115159	ENSG00000115159	0.113501025300523
ENSG00000115163	ENSG00000115163	-0.26128927458631
ENSG00000115183	ENSG00000115183	-0.17785498594201
ENSG00000115216	ENSG00000115216	-0.0898590834759556
ENSG00000115221	ENSG00000115221	0.062331154112564
ENSG00000115232	ENSG00000115232	0.00443033944610101
ENSG00000115233	ENSG00000115233	0.0479407967240011
ENSG00000115241	ENSG00000115241	-0.459940905855238
ENSG00000115252	ENSG00000115252	-0.564465444628265
ENSG00000115257	ENSG00000115257	-0.491165320122488
ENSG00000115263	ENSG00000115263	-0.112491704989935
ENSG00000115271	ENSG00000115271	0.0214094581091668
ENSG00000115275	ENSG00000115275	-0.137584862871066
ENSG00000115282	ENSG00000115282	-0.0960138608443681
ENSG00000115286	ENSG00000115286	0.0779688267660994
ENSG00000115289	ENSG00000115289	-0.159160238644567
ENSG00000115297	ENSG00000115297	-0.184032666359395
ENSG00000115307	ENSG00000115307	0.0514208053821609
ENSG00000115310	ENSG00000115310	0.329046949676674
ENSG00000115317	ENSG00000115317	0.0315703922204641
ENSG00000115318	ENSG00000115318	0.335042749276102
ENSG00000115350	ENSG00000115350	0.0002965681295611
ENSG00000115355	ENSG00000115355	-0.0104109937785051
ENSG00000115361	ENSG00000115361	0.0358499187740957
ENSG00000115364	ENSG00000115364	-0.00623566122383975
ENSG00000115380	ENSG00000115380	-0.00184692817424429
ENSG00000115386	ENSG00000115386	0.0698612318529393
ENSG00000115414	ENSG00000115414	-0.0859567728745141
ENSG00000115419	ENSG00000115419	-0.0553180280095639
ENSG00000115425	ENSG00000115425	-0.0758385842697618
ENSG00000115446	ENSG00000115446	-0.155804313312294
ENSG00000115457	ENSG00000115457	0.0146480117603727
ENSG00000115459	ENSG00000115459	0.0778671113918712
ENSG00000115486	ENSG00000115486	-0.120043294247117
ENSG00000115507	ENSG00000115507	-0.189972900124193
ENSG00000115514	ENSG00000115514	0.0843238224889102
ENSG00000115524	ENSG00000115524	-0.227318393542468
ENSG00000115525	ENSG00000115525	-0.369171294038501
ENSG00000115526	ENSG00000115526	0.256625886216901
ENSG00000115539	ENSG00000115539	-0.2516005425285
ENSG00000115540	ENSG00000115540	-0.0213730334519345
ENSG00000115561	ENSG00000115561	-0.0340684448496707
ENSG00000115568	ENSG00000115568	-0.42017412926472
ENSG00000115590	ENSG00000115590	-0.000750239295307153
ENSG00000115592	ENSG00000115592	-0.554275898971226
ENSG00000115593	ENSG00000115593	-0.295457586074712
ENSG00000115604	ENSG00000115604	-0.161454848685948
ENSG00000115616	ENSG00000115616	-0.224525671398549
ENSG00000115641	ENSG00000115641	0.120278590918784
ENSG00000115648	ENSG00000115648	0.131848863990718
ENSG00000115657	ENSG00000115657	0.192080921388296
ENSG00000115661	ENSG00000115661	-0.0689101409193705
ENSG00000115685	ENSG00000115685	-0.159594247972371
ENSG00000115687	ENSG00000115687	-0.0324175845903708
ENSG00000115718	ENSG00000115718	-0.0771517718230553
ENSG00000115738	ENSG00000115738	0.0660048349908573
ENSG00000115756	ENSG00000115756	-0.00605773818304201
ENSG00000115760	ENSG00000115760	0.0208058620740674
ENSG00000115808	ENSG00000115808	0.0205890534198483
ENSG00000115816	ENSG00000115816	0.0506973349745886
ENSG00000115827	ENSG00000115827	-0.0826317669021348
ENSG00000115828	ENSG00000115828	0.0813397444683419
ENSG00000115841	ENSG00000115841	-0.0695178521715999
ENSG00000115844	ENSG00000115844	-0.213821565163157
ENSG00000115850	ENSG00000115850	0.358536620258743
ENSG00000115875	ENSG00000115875	0.334179806053889
ENSG00000115884	ENSG00000115884	0.20535572021461
ENSG00000115904	ENSG00000115904	-0.0117971010401501
ENSG00000115935	ENSG00000115935	-0.305891337694963
ENSG00000115944	ENSG00000115944	0.129321671471809
ENSG00000115946	ENSG00000115946	0.00928796698592974
ENSG00000115966	ENSG00000115966	0.425253099637943
ENSG00000115970	ENSG00000115970	-0.482358580815723
ENSG00000115977	ENSG00000115977	0.151081909682134
ENSG00000115993	ENSG00000115993	0.0495312024273306
ENSG00000116014	ENSG00000116014	0.101267674552193
ENSG00000116016	ENSG00000116016	-0.140500451278231
ENSG00000116031	ENSG00000116031	0.151329440949619
ENSG00000116032	ENSG00000116032	-0.115379421556928
ENSG00000116044	ENSG00000116044	0.196918769478256
ENSG00000116062	ENSG00000116062	0.209577060252874
ENSG00000116095	ENSG00000116095	0.0192829238969683
ENSG00000116096	ENSG00000116096	-0.165429527368666
ENSG00000116106	ENSG00000116106	0.209302191400027
ENSG00000116133	ENSG00000116133	-0.61840077580429
ENSG00000116138	ENSG00000116138	-0.487345424824905
ENSG00000116141	ENSG00000116141	0.195804011956507
ENSG00000116161	ENSG00000116161	0.487537296107226
ENSG00000116171	ENSG00000116171	0.472990180781227
ENSG00000116183	ENSG00000116183	0.037605858769961
ENSG00000116191	ENSG00000116191	-0.240725137616977
ENSG00000116194	ENSG00000116194	0.15048927658196
ENSG00000116212	ENSG00000116212	-0.00467824397116641
ENSG00000116213	ENSG00000116213	0.0559545978488322
ENSG00000116218	ENSG00000116218	0.0709663593709002
ENSG00000116221	ENSG00000116221	0.0802801012604331
ENSG00000116237	ENSG00000116237	-0.0154990272984321
ENSG00000116260	ENSG00000116260	0.0738129401198323
ENSG00000116266	ENSG00000116266	0.052032197740233
ENSG00000116273	ENSG00000116273	-0.0679809216245643
ENSG00000116288	ENSG00000116288	-0.027304788454467
ENSG00000116350	ENSG00000116350	0.000243740923735025
ENSG00000116353	ENSG00000116353	-0.081993462139839
ENSG00000116455	ENSG00000116455	0.000754778193892136
ENSG00000116459	ENSG00000116459	0.188710680800543
ENSG00000116489	ENSG00000116489	0.24124791991791
ENSG00000116497	ENSG00000116497	0.237546977089968
ENSG00000116514	ENSG00000116514	0.00260216063497332
ENSG00000116525	ENSG00000116525	0.238450806685551
ENSG00000116539	ENSG00000116539	0.104678101682557
ENSG00000116574	ENSG00000116574	-0.0116187889953533
ENSG00000116580	ENSG00000116580	0.15653868071103
ENSG00000116584	ENSG00000116584	-0.142489422252586
ENSG00000116641	ENSG00000116641	-0.123866925198946
ENSG00000116663	ENSG00000116663	-0.0991470668137785
ENSG00000116667	ENSG00000116667	-0.257729990631279
ENSG00000116675	ENSG00000116675	0.180099334624055
ENSG00000116678	ENSG00000116678	0.606441280461556
ENSG00000116688	ENSG00000116688	0.0776129229485167
ENSG00000116690	ENSG00000116690	0.00579582363848334
ENSG00000116691	ENSG00000116691	0.0738277029991832
ENSG00000116701	ENSG00000116701	0.0466556960874159
ENSG00000116703	ENSG00000116703	0.100743530656016
ENSG00000116717	ENSG00000116717	-0.213784725167669
ENSG00000116721	ENSG00000116721	-0.0777517846033288
ENSG00000116726	ENSG00000116726	-0.165198642388569
ENSG00000116731	ENSG00000116731	-0.162833272099878
ENSG00000116741	ENSG00000116741	0.092606147433585
ENSG00000116748	ENSG00000116748	-0.170427835376173
ENSG00000116750	ENSG00000116750	-0.0454023540666727
ENSG00000116761	ENSG00000116761	0.291028724416527
ENSG00000116771	ENSG00000116771	0.255337057027227
ENSG00000116785	ENSG00000116785	0.0970053426082108
ENSG00000116786	ENSG00000116786	-0.132189235578595
ENSG00000116791	ENSG00000116791	-0.107923423314159
ENSG00000116793	ENSG00000116793	-0.192377841193559
ENSG00000116809	ENSG00000116809	-0.0954103800017894
ENSG00000116830	ENSG00000116830	0.0816919180014205
ENSG00000116833	ENSG00000116833	0.168509280557754
ENSG00000116852	ENSG00000116852	0.158227388995721
ENSG00000116863	ENSG00000116863	0.186529352771287
ENSG00000116885	ENSG00000116885	0.176270730336633
ENSG00000116898	ENSG00000116898	0.202028283100069
ENSG00000116903	ENSG00000116903	0.0299845471270324
ENSG00000116922	ENSG00000116922	-0.287973069998081
ENSG00000116981	ENSG00000116981	-0.405277996527472
ENSG00000116983	ENSG00000116983	-0.835634278817981
ENSG00000116984	ENSG00000116984	-0.124905159420829
ENSG00000116985	ENSG00000116985	-0.25945983085955
ENSG00000116990	ENSG00000116990	-0.211059224137267
ENSG00000117000	ENSG00000117000	0.473759227760302
ENSG00000117009	ENSG00000117009	0.33288933539204
ENSG00000117010	ENSG00000117010	-0.208974861169389
ENSG00000117013	ENSG00000117013	0.208333658527449
ENSG00000117016	ENSG00000117016	0.120432881899029
ENSG00000117069	ENSG00000117069	0.00189194755195773
ENSG00000117114	ENSG00000117114	0.229177034564828
ENSG00000117115	ENSG00000117115	0.0446959200951413
ENSG00000117139	ENSG00000117139	-0.0936599152645664
ENSG00000117143	ENSG00000117143	0.0480876100991274
ENSG00000117152	ENSG00000117152	0.061058974701431
ENSG00000117153	ENSG00000117153	-0.061221266739422
ENSG00000117174	ENSG00000117174	0.158882341146771
ENSG00000117215	ENSG00000117215	0.188625089442471
ENSG00000117222	ENSG00000117222	-0.22659822691156
ENSG00000117228	ENSG00000117228	-0.0702675185018945
ENSG00000117305	ENSG00000117305	0.143555463978541
ENSG00000117308	ENSG00000117308	0.107936502308405
ENSG00000117318	ENSG00000117318	0.138929992043186
ENSG00000117362	ENSG00000117362	0.023240010244737
ENSG00000117394	ENSG00000117394	-0.0638182737755472
ENSG00000117395	ENSG00000117395	-0.0790897756812067
ENSG00000117399	ENSG00000117399	0.067895924543936
ENSG00000117410	ENSG00000117410	0.456828706957356
ENSG00000117411	ENSG00000117411	-0.281876739199413
ENSG00000117419	ENSG00000117419	-0.325569503286779
ENSG00000117425	ENSG00000117425	0.340917676261187
ENSG00000117472	ENSG00000117472	-0.115494591725658
ENSG00000117475	ENSG00000117475	-0.0965759396002512
ENSG00000117480	ENSG00000117480	-0.140302859066355
ENSG00000117505	ENSG00000117505	-0.0651676657431276
ENSG00000117519	ENSG00000117519	-0.340890768594063
ENSG00000117528	ENSG00000117528	0.259627068793039
ENSG00000117533	ENSG00000117533	0.229477110975838
ENSG00000117569	ENSG00000117569	0.754775066771031
ENSG00000117586	ENSG00000117586	0.460560177235759
ENSG00000117592	ENSG00000117592	0.0136617095222477
ENSG00000117593	ENSG00000117593	-0.307869190264318
ENSG00000117594	ENSG00000117594	0.502413130885447
ENSG00000117600	ENSG00000117600	0.164245263862528
ENSG00000117601	ENSG00000117601	0.215420930594396
ENSG00000117602	ENSG00000117602	0.0763010928254951
ENSG00000117616	ENSG00000117616	0.259974944628961
ENSG00000117643	ENSG00000117643	-0.223787057604333
ENSG00000117650	ENSG00000117650	-0.0961937362657173
ENSG00000117682	ENSG00000117682	0.0392308882962172
ENSG00000117691	ENSG00000117691	0.194348633103128
ENSG00000117713	ENSG00000117713	0.384167543315916
ENSG00000117724	ENSG00000117724	0.104413548351184
ENSG00000117748	ENSG00000117748	0.131397306973549
ENSG00000117758	ENSG00000117758	-0.276245167785985
ENSG00000117791	ENSG00000117791	0.442894684344782
ENSG00000117862	ENSG00000117862	0.156331055815177
ENSG00000117868	ENSG00000117868	-0.0434255105678556
ENSG00000117877	ENSG00000117877	0.485746261300545
ENSG00000117906	ENSG00000117906	0.130912600025078
ENSG00000117971	ENSG00000117971	0.370761428601545
ENSG00000118004	ENSG00000118004	-0.0277044606260167
ENSG00000118046	ENSG00000118046	-0.0799381459697672
ENSG00000118058	ENSG00000118058	0.0272893129499021
ENSG00000118094	ENSG00000118094	-0.055288580006993
ENSG00000118156	ENSG00000118156	-0.17063505535102
ENSG00000118160	ENSG00000118160	-0.0632006188853473
ENSG00000118181	ENSG00000118181	0.108496876573013
ENSG00000118193	ENSG00000118193	0.271172669495079
ENSG00000118217	ENSG00000118217	-0.204509870029878
ENSG00000118231	ENSG00000118231	0.0195614581612145
ENSG00000118242	ENSG00000118242	0.0836971789107507
ENSG00000118245	ENSG00000118245	-0.00362604048117277
ENSG00000118263	ENSG00000118263	-0.0663955425062902
ENSG00000118271	ENSG00000118271	-0.14328151295098
ENSG00000118276	ENSG00000118276	-0.0133658175868533
ENSG00000118298	ENSG00000118298	-0.0229876811141203
ENSG00000118307	ENSG00000118307	-0.100975573046797
ENSG00000118363	ENSG00000118363	0.400990476740528
ENSG00000118369	ENSG00000118369	0.294989862298393
ENSG00000118407	ENSG00000118407	0.382354149984327
ENSG00000118412	ENSG00000118412	-0.328062341233839
ENSG00000118418	ENSG00000118418	-0.123628485246674
ENSG00000118454	ENSG00000118454	-0.065549223281933
ENSG00000118473	ENSG00000118473	-0.103002870196451
ENSG00000118482	ENSG00000118482	0.0261031468042656
ENSG00000118491	ENSG00000118491	0.0367328746624202
ENSG00000118503	ENSG00000118503	0.623362500810422
ENSG00000118513	ENSG00000118513	0.231684730512956
ENSG00000118514	ENSG00000118514	0.0710864952155544
ENSG00000118557	ENSG00000118557	-0.290636868507991
ENSG00000118564	ENSG00000118564	-0.226002057878681
ENSG00000118579	ENSG00000118579	0.096918863720305
ENSG00000118655	ENSG00000118655	0.320709444817889
ENSG00000118689	ENSG00000118689	0.0955571079085225
ENSG00000118690	ENSG00000118690	0.10129827379249
ENSG00000118729	ENSG00000118729	0.183545407274542
ENSG00000118733	ENSG00000118733	0.0860576038686283
ENSG00000118762	ENSG00000118762	0.0401175290588552
ENSG00000118785	ENSG00000118785	0.155347662483304
ENSG00000118804	ENSG00000118804	-0.162060890110818
ENSG00000118873	ENSG00000118873	0.101043496265858
ENSG00000118894	ENSG00000118894	0.00677845969980565
ENSG00000118898	ENSG00000118898	-0.110329584127615
ENSG00000118900	ENSG00000118900	0.0225734302453177
ENSG00000118961	ENSG00000118961	-0.210320435945016
ENSG00000118965	ENSG00000118965	0.12897153625693
ENSG00000118971	ENSG00000118971	0.242833915777137
ENSG00000118972	ENSG00000118972	-0.134216463547684
ENSG00000119013	ENSG00000119013	0.620665954739211
ENSG00000119041	ENSG00000119041	0.635887325259045
ENSG00000119042	ENSG00000119042	-0.498114223601624
ENSG00000119048	ENSG00000119048	0.141306832799843
ENSG00000119121	ENSG00000119121	0.157898815263744
ENSG00000119185	ENSG00000119185	-0.141715789429946
ENSG00000119203	ENSG00000119203	0.12328079080257
ENSG00000119231	ENSG00000119231	-0.13222006011655
ENSG00000119242	ENSG00000119242	0.21863049681921
ENSG00000119314	ENSG00000119314	-0.297629849345839
ENSG00000119318	ENSG00000119318	0.181977236289438
ENSG00000119321	ENSG00000119321	0.0176412037703641
ENSG00000119326	ENSG00000119326	0.0386572653235741
ENSG00000119383	ENSG00000119383	0.221482946848327
ENSG00000119392	ENSG00000119392	0.266886299863462
ENSG00000119396	ENSG00000119396	-0.198100578465683
ENSG00000119401	ENSG00000119401	-0.206757599532774
ENSG00000119411	ENSG00000119411	-0.0251900330010718
ENSG00000119414	ENSG00000119414	0.0560351171655515
ENSG00000119421	ENSG00000119421	-0.072709316941135
ENSG00000119431	ENSG00000119431	0.0281869897643882
ENSG00000119508	ENSG00000119508	-0.0126263104422503
ENSG00000119509	ENSG00000119509	-0.0731454852212341
ENSG00000119514	ENSG00000119514	0.0119812188403499
ENSG00000119523	ENSG00000119523	-0.0165717422520242
ENSG00000119535	ENSG00000119535	-0.0710699919297137
ENSG00000119559	ENSG00000119559	0.0360182508316991
ENSG00000119574	ENSG00000119574	0.0411679566061786
ENSG00000119596	ENSG00000119596	-0.149988334245024
ENSG00000119599	ENSG00000119599	0.180262091990193
ENSG00000119630	ENSG00000119630	-0.00322102352275048
ENSG00000119632	ENSG00000119632	-0.266914341720051
ENSG00000119640	ENSG00000119640	-0.154809817642951
ENSG00000119669	ENSG00000119669	0.278906313043461
ENSG00000119681	ENSG00000119681	0.293174679873889
ENSG00000119682	ENSG00000119682	-0.179406595552046
ENSG00000119684	ENSG00000119684	-0.0647081189121502
ENSG00000119685	ENSG00000119685	0.381324045871684
ENSG00000119699	ENSG00000119699	0.0211186834865173
ENSG00000119703	ENSG00000119703	-0.0219827225282595
ENSG00000119705	ENSG00000119705	-0.031152221120036
ENSG00000119707	ENSG00000119707	-0.00965976790789617
ENSG00000119718	ENSG00000119718	-0.072705014178311
ENSG00000119720	ENSG00000119720	0.0269073751576911
ENSG00000119723	ENSG00000119723	-0.0411282373583243
ENSG00000119737	ENSG00000119737	0.0426565843444049
ENSG00000119772	ENSG00000119772	0.00907689654677342
ENSG00000119777	ENSG00000119777	-0.13206689999093
ENSG00000119778	ENSG00000119778	-0.0969924696958433
ENSG00000119782	ENSG00000119782	-0.0642211129608361
ENSG00000119787	ENSG00000119787	-0.15828205456878
ENSG00000119844	ENSG00000119844	0.204377667630261
ENSG00000119862	ENSG00000119862	0.0643052239304573
ENSG00000119865	ENSG00000119865	-0.0435021175572968
ENSG00000119878	ENSG00000119878	-0.0111310174991424
ENSG00000119906	ENSG00000119906	-0.124059285460561
ENSG00000119912	ENSG00000119912	-0.151140680261705
ENSG00000119915	ENSG00000119915	-0.0611298522380335
ENSG00000119917	ENSG00000119917	-0.043006797391398
ENSG00000119938	ENSG00000119938	-0.29811836643898
ENSG00000119946	ENSG00000119946	0.32447133045916
ENSG00000119950	ENSG00000119950	0.143195569460956
ENSG00000119953	ENSG00000119953	0.00149920981713277
ENSG00000119979	ENSG00000119979	0.271583079395218
ENSG00000119986	ENSG00000119986	0.0372388641677161
ENSG00000120008	ENSG00000120008	-0.00200572627625088
ENSG00000120054	ENSG00000120054	-0.10263235868038
ENSG00000120055	ENSG00000120055	-0.0404657530110632
ENSG00000120057	ENSG00000120057	0.135140098017194
ENSG00000120063	ENSG00000120063	0.0617904008245634
ENSG00000120088	ENSG00000120088	-0.162761686239866
ENSG00000120094	ENSG00000120094	0.162221818478728
ENSG00000120137	ENSG00000120137	-0.183796047819255
ENSG00000120149	ENSG00000120149	0.121852648956164
ENSG00000120159	ENSG00000120159	0.016973408354741
ENSG00000120160	ENSG00000120160	0.326097662931891
ENSG00000120162	ENSG00000120162	0.227492949059227
ENSG00000120210	ENSG00000120210	-0.144639193080243
ENSG00000120211	ENSG00000120211	0.25678267461887
ENSG00000120251	ENSG00000120251	0.693072356549015
ENSG00000120253	ENSG00000120253	-0.175121593697162
ENSG00000120254	ENSG00000120254	-0.51443589853454
ENSG00000120256	ENSG00000120256	0.148681499502234
ENSG00000120279	ENSG00000120279	-0.322018289585762
ENSG00000120289	ENSG00000120289	0.965317559677773
ENSG00000120314	ENSG00000120314	0.431227360277539
ENSG00000120328	ENSG00000120328	0.375375612984622
ENSG00000120329	ENSG00000120329	0.38273546990175
ENSG00000120332	ENSG00000120332	-0.359425478858024
ENSG00000120334	ENSG00000120334	-0.0950684594147733
ENSG00000120436	ENSG00000120436	0.358245991993234
ENSG00000120437	ENSG00000120437	0.463287919382568
ENSG00000120438	ENSG00000120438	-0.505603492469733
ENSG00000120451	ENSG00000120451	-0.234759001597769
ENSG00000120498	ENSG00000120498	-0.159694133906098
ENSG00000120509	ENSG00000120509	-0.154564313544095
ENSG00000120526	ENSG00000120526	0.104708303200352
ENSG00000120533	ENSG00000120533	0.0189897264470646
ENSG00000120563	ENSG00000120563	0.607213395823239
ENSG00000120594	ENSG00000120594	0.812144827361171
ENSG00000120616	ENSG00000120616	-0.583438433976895
ENSG00000120645	ENSG00000120645	0.825703589567604
ENSG00000120647	ENSG00000120647	0.486780789220906
ENSG00000120662	ENSG00000120662	-0.208749678331309
ENSG00000120669	ENSG00000120669	-0.264915911866549
ENSG00000120675	ENSG00000120675	-0.209641145853123
ENSG00000120686	ENSG00000120686	0.257513243762867
ENSG00000120688	ENSG00000120688	-0.123932658289336
ENSG00000120694	ENSG00000120694	0.0555546775128496
ENSG00000120705	ENSG00000120705	-0.170930730738267
ENSG00000120708	ENSG00000120708	-0.313408584737433
ENSG00000120727	ENSG00000120727	0.248078962695339
