baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Colour
ENSG00000104537.17	11.6093140433951	2.3621401544141	1.04142722960772	2.26817591019189	0.023318487109533	0.123929328140859	Not
ENSG00000185818.7	8.671427997943	2.24381492951194	1.20087884843687	1.86847735092729	0.0616955642273936	0.246504127874341	Not
ENSG00000198417.7	62.4686944825911	2.23352039075709	0.459094069676409	4.86506042722656	1.14421843475508e-06	2.32031482590239e-05	Significant
ENSG00000154930.15	21.2208431604405	2.20984469385165	0.760294757668792	2.90656310800756	0.00365423179718639	0.0298095887862519	Significant
ENSG00000069424.14	10.6429586991566	2.20933776625876	1.08093677089772	2.04391026907513	0.0409624124757142	0.185679647201379	Not
ENSG00000182557.8	8.39961136654867	2.19012235440757	1.20700621195739	1.81450793932193	0.0695995615503447	0.26741896379383	Not
ENSG00000197180.2	10.4610440738471	2.18750525049778	1.07759364507664	2.02999086018385	0.0423574683361947	0.190280255045154	Not
ENSG00000280649.2	8.3299936976615	2.18039420481197	1.21466500041215	1.79505806462863	0.0726444492226638	0.274181842795059	Not
ENSG00000146039.10	16.5672607343166	2.16069052993029	0.900020715356829	2.40071199813846	0.0163632093551194	0.0953381575226541	Not
ENSG00000274180.1	16.5142484457721	2.15871050026504	0.859050800558444	2.51290202961422	0.0119742583020956	0.0745829474318622	Not
ENSG00000164938.14	34.5646204924895	2.13460139009418	0.59282717146288	3.60071449631225	0.000317343900645039	0.00378876430350143	Significant
ENSG00000140398.13	36.2947206680726	2.11813372173627	0.589076450457142	3.59568561957031	0.000323538335805445	0.0038566076784657	Significant
ENSG00000197457.10	21.946210730595	2.0964083924864	0.74570395414141	2.81131457174605	0.00493395210687453	0.0376534793676546	Significant
ENSG00000166780.11	7.99779669178665	2.0961659040003	1.23487959199052	1.6974658238715	0.0896086271140777	0.315304340197994	Not
ENSG00000071246.11	11.8843980812576	2.08339716828002	0.999797743070204	2.0838186350394	0.0371766676046026	0.174064900807504	Not
ENSG00000163501.7	13.7404255063064	2.07794963586297	0.982399559244931	2.11517769558048	0.0344148051973938	0.164143042073166	Not
ENSG00000123933.17	139.073994266461	2.04062165603105	0.301832208002775	6.7607816592333	1.37249229439174e-11	4.72131082182655e-10	Significant
ENSG00000204311.13	11.5114819686097	2.0269760004222	1.00775247897783	2.01138279756768	0.0442850389470316	0.195588301971149	Not
ENSG00000064787.13	39.967745301924	2.01720497997015	0.547896584089192	3.68172578283819	0.000231660503981707	0.00286570510138947	Significant
ENSG00000114455.13	13.2715764129095	2.01421766715185	0.955227264650701	2.1086266501076	0.0349768206644079	0.165930653951711	Not
ENSG00000163993.7	20.8729663351081	2.01204525856318	0.785564490176074	2.56127317836401	0.0104289316073932	0.0668081260750822	Not
ENSG00000141744.3	15.1262667266864	2.00414999253051	0.876490647209353	2.2865617550073	0.0222214156981184	0.119788933926136	Not
ENSG00000230487.8	17.0150221030819	2.00209680254826	0.835503416564949	2.39627602096421	0.0165626125719928	0.0961282294384499	Not
ENSG00000179859.9	7.48306199111209	1.99064666107045	1.2608633135676	1.57879655919081	0.114382728091469	0.365513059106993	Not
ENSG00000082196.20	7.51516687296871	1.99007923019195	1.24883094693889	1.59355374325885	0.111036021961804	0.358546880175419	Not
ENSG00000168004.9	7.48564524136441	1.98959242432428	1.24579150522077	1.5970508837044	0.110254365296713	0.357039358473608	Not
ENSG00000105516.10	9.2314863231307	1.96061994714348	1.20306025042728	1.62969389641719	0.103166208010244	0.342835186454951	Not
ENSG00000146678.10	14.7453594586122	1.95391897312511	0.932019822597797	2.09643499607014	0.0360436206747746	0.169815269764487	Not
ENSG00000247095.2	10.9521077996378	1.93802509239063	1.02167289220927	1.89691349077476	0.0578393566204602	0.236217643038701	Not
ENSG00000167552.14	330.140559506192	1.93762321453493	0.205802919535965	9.4149452247995	4.73329128375875e-21	3.02188558357598e-19	Significant
ENSG00000163794.6	9.11378146153442	1.93304223132881	1.14232195820578	1.69220438900167	0.0906070099896584	0.317335150979587	Not
ENSG00000173531.15	19.857659324001	1.91726323593552	0.799656075408294	2.39760979113001	0.0165024346058867	0.0958897733154242	Not
ENSG00000132718.9	10.7951713749182	1.90759070525156	1.04274469159825	1.82939383016923	0.067340631231772	0.262009442237869	Not
ENSG00000002079.14	17.8941197782136	1.90673643979578	0.807034008903217	2.36264695014166	0.0181449461598077	0.103243921370779	Not
ENSG00000160862.13	23.3189553817698	1.90498274209268	0.709115425344673	2.6864212425879	0.00722219723131587	0.0502850488374474	Not
ENSG00000153982.11	14.2314892320971	1.89633347877041	0.915733083849585	2.0708364830487	0.0383740795609206	0.177902232844428	Not
ENSG00000103355.13	35.4732710003852	1.88485874500235	0.577114656600136	3.26600394470367	0.00109076729942826	0.0110373343858197	Significant
ENSG00000104419.14	95.4254985510951	1.88050649661548	0.352551748994999	5.33398714366372	9.60793286894252e-08	2.28332373085736e-06	Significant
ENSG00000245522.2	8.84541255455189	1.87842968018169	1.17312190409004	1.60122291948742	0.109327554210096	0.355204791963856	Not
ENSG00000285294.1	49.4083470653191	1.87583320244268	0.496078116999991	3.78132624310602	0.000155995083889387	0.00201922502488092	Significant
ENSG00000100100.12	72.1134284459228	1.87231366930235	0.409816054640565	4.56866842599539	4.90832557518839e-06	8.87800017303284e-05	Significant
ENSG00000162878.13	18.9769039595021	1.83809167108488	0.81166319923427	2.26459900217104	0.0235372982152426	0.12491598175733	Not
ENSG00000224367.6	8.59192007959309	1.82838182348537	1.14113599476508	1.6022470870019	0.109100981346665	0.354884388158506	Not
ENSG00000260604.2	68.5534460114352	1.82497119834115	0.417196875462909	4.3743644923424	1.21786745304983e-05	0.000204794742356046	Significant
ENSG00000146556.14	8.52833338537005	1.81620533446811	1.23441341996703	1.47131042573777	0.141207185075673	0.415865648462697	Not
ENSG00000174456.14	18.7371922099644	1.81215946202813	0.782706571171228	2.31524753818848	0.0205993890060195	0.113398244118998	Not
ENSG00000137103.20	10.1209169992716	1.7964025422126	1.0488744030322	1.71269556871573	0.0867685607977369	0.308553671356975	Not
ENSG00000169715.14	11.8318285442597	1.79328595963958	0.981252979810673	1.82754702053041	0.0676175631911506	0.262643419592953	Not
ENSG00000244242.2	18.5375764977095	1.79021031176787	0.783203699134981	2.28575313643832	0.0222687047189344	0.119915144388915	Not
ENSG00000099260.11	184.420064838601	1.78348031299372	0.255700275379198	6.97488616447072	3.06118581845133e-12	1.10606442989463e-10	Significant
ENSG00000161328.11	20.0553759422193	1.77940291983981	0.7502659705177	2.37169615811308	0.0177066449853608	0.101093603635632	Not
ENSG00000187091.13	30.0070633349999	1.77126112001246	0.621656879931938	2.84925845300126	0.00438212664645304	0.0342278393893769	Significant
ENSG00000188042.8	282.683630236268	1.75733756071668	0.211565619187026	8.30634754110583	9.8692893510917e-17	5.00675362467672e-15	Significant
ENSG00000146205.13	18.1187747777839	1.7557093371724	0.831980220521582	2.11027773721798	0.0348344400342929	0.165463590162891	Not
ENSG00000280355.1	9.85168361812963	1.74695731344878	1.07322174507985	1.62776921121628	0.103573831270711	0.344035916171915	Not
ENSG00000127954.12	42.4959788917989	1.73741299253117	0.51939118462955	3.34509526527747	0.000822543125093147	0.00865450926381176	Significant
ENSG00000256616.3	11.3603962006105	1.71576061282401	1.00962776120197	1.69939920310965	0.089243992027421	0.314461933554058	Not
ENSG00000130649.10	8.07780844840872	1.71235053530124	1.16416863402215	1.47087843226385	0.141323996365869	0.416047020954387	Not
ENSG00000025039.14	14.4447053518294	1.70524053810192	0.884677635813839	1.92752757509601	0.053913914946391	0.224522099639932	Not
ENSG00000103253.18	20.9271055314149	1.70374772045473	0.759350596511815	2.24369050117447	0.0248523217013194	0.130198167967239	Not
ENSG00000104081.14	121.661729148625	1.6981767589553	0.313571738829009	5.41559250618984	6.10860794333402e-08	1.49412980328269e-06	Significant
ENSG00000187398.12	133.293621402535	1.68311216756229	0.327636249774006	5.13713659194687	2.78956204164632e-07	6.16280517323829e-06	Significant
ENSG00000157833.13	7.96355131122425	1.67867646953073	1.20824272154001	1.38935367836615	0.164725228590179	0.457783158656657	Not
ENSG00000130203.10	49.2002094160331	1.67818455809839	0.482729418509729	3.47644973301865	0.0005080994660701	0.0057473983898485	Significant
ENSG00000271976.1	25.2334342016966	1.6657339963278	0.669163916404516	2.48927647694747	0.0128003380246301	0.0785591417584935	Not
ENSG00000198125.13	7.87044298539692	1.66342952922214	1.2041610205666	1.38140124187	0.1671556242702	0.461109573592539	Not
ENSG00000151632.17	23.5703684447484	1.66051801643833	0.683927579545235	2.42791498120672	0.0151859026759364	0.0899394636864519	Not
ENSG00000196104.11	7.81398297244065	1.66041979290125	1.28580470982273	1.29134679645883	0.196583450430964	0.504500570199853	Not
ENSG00000116574.6	94.1336242163028	1.65906308449848	0.352295241911391	4.70929745033503	2.48572093867282e-06	4.75283723134307e-05	Significant
ENSG00000260136.5	9.42896153667976	1.65728704787581	1.07913181262018	1.53575960646721	0.124597349976129	0.387445074745438	Not
ENSG00000163817.16	65.6242563065587	1.65106253694085	0.419226495397133	3.93835445771812	8.20423350245276e-05	0.00114775474634592	Significant
ENSG00000135744.8	63.8988499943678	1.64322462063435	0.438951111396762	3.74352536756437	0.000181456273323921	0.00230717440520803	Significant
ENSG00000134533.6	80.9094508398866	1.6429534721158	0.374283460189759	4.38959678122788	1.13561029905935e-05	0.000193773956692268	Significant
ENSG00000079150.18	31.0068918735267	1.63483552214723	0.602933032142748	2.71147115018268	0.00669853699158798	0.0476744718244006	Significant
ENSG00000155465.18	12.3781061440263	1.63481036399787	0.958095198706223	1.70631307432232	0.0879498051154142	0.311090900766952	Not
ENSG00000196517.11	20.1282610175746	1.63385369467449	0.73753172379933	2.21529954841513	0.0267395108323768	0.137268895983448	Not
ENSG00000134757.5	34.0431138320364	1.63307048375046	0.572032489097733	2.85485617491115	0.0043056322497141	0.0337790773179598	Significant
ENSG00000227398.3	9.28001626738635	1.62974092496881	1.12354403611925	1.45053586915737	0.146909144186626	0.426374641041725	Not
ENSG00000139800.8	9.2261395046824	1.62658431459688	1.12403278614044	1.4470968593203	0.147869797541709	0.427794592849641	Not
ENSG00000163346.17	382.310147896953	1.62434076580995	0.192868646111051	8.42200533141438	3.70094219344523e-17	1.90966082289861e-15	Significant
ENSG00000174307.6	172.236403307519	1.61819107292815	0.27205821971009	5.9479587665189	2.71506963314421e-09	7.82178855881144e-08	Significant
ENSG00000132016.11	7.68656817932528	1.61701279872892	1.18765653498721	1.36151551487596	0.173350833926379	0.470693280729637	Not
ENSG00000124602.10	35.3313032955746	1.61490614985477	0.566107872889098	2.85264739671116	0.00433567000989818	0.0339706396459365	Significant
ENSG00000176945.17	332.52548496684	1.61206018636562	0.198365226941062	8.12672770941144	4.41034579320914e-16	2.13667781563608e-14	Significant
ENSG00000005108.16	726.825565482809	1.60983252292509	0.142935547083327	11.2626463869523	2.00641400874521e-29	1.8102179562733e-27	Significant
ENSG00000198246.9	29.0803823054313	1.60700090920653	0.647180496696648	2.48307994046331	0.0130251853632845	0.0796471054661556	Not
ENSG00000266278.1	18.3630000727702	1.60661381885983	0.802647108372681	2.00164406262815	0.0453230264647887	0.199099100571359	Not
ENSG00000086696.11	36.5798693589424	1.60279529507857	0.55226431109723	2.90222500869947	0.00370522302622825	0.0301928584836025	Significant
ENSG00000235621.8	10.6434625374288	1.60018477370175	1.00935033182775	1.58536112115217	0.112884309319663	0.362263661026487	Not
ENSG00000123243.15	7.54991609180327	1.59335381920589	1.23049759199547	1.29488576781527	0.195359638836447	0.502742539096283	Not
ENSG00000254837.2	19.667403079604	1.5915980639718	0.750399029819347	2.12100229441257	0.0339216093418302	0.162686714824038	Not
ENSG00000115648.14	49.8760633365545	1.58678153849776	0.512612027687335	3.09548245611126	0.00196492996679645	0.0180852778312292	Significant
ENSG00000122420.10	9.0769528307197	1.58604007583699	1.12358737748876	1.41158587895658	0.15807193266997	0.446172688186293	Not
ENSG00000007516.13	16.6518471231128	1.58360080493738	0.858924409676947	1.84370217809155	0.0652265554364356	0.256329815013243	Not
ENSG00000188582.8	10.5718846877795	1.58096005676939	1.02614419923105	1.54068020649934	0.123394636461684	0.384782954875023	Not
ENSG00000114796.16	255.815676719504	1.57998896038392	0.22378546610412	7.06028406531462	1.6616257003166e-12	6.19695901650254e-11	Significant
ENSG00000176438.12	7.54795591104115	1.57822928413723	1.22182624402979	1.29169699198142	0.196462099587403	0.504360956633737	Not
ENSG00000277639.2	12.0459091381515	1.57368709325617	0.977699076642014	1.60958226396319	0.107489082726154	0.350929146139754	Not
ENSG00000132329.11	56.9620656030224	1.56905822218447	0.453639150791589	3.45882452924642	0.000542538233533448	0.00607312300493943	Significant
ENSG00000255200.1	13.4921307330119	1.5676634111904	0.898438993820744	1.74487463475253	0.0810066935462859	0.293819896885385	Not
ENSG00000185567.7	1578.03985180129	1.55911459727708	0.108808151321727	14.3290238675874	1.44132208326173e-46	2.31025530090474e-44	Significant
ENSG00000259291.2	22.2931961384353	1.55821491542236	0.75594512814052	2.06128045200221	0.0392762920300539	0.180419479273421	Not
ENSG00000183780.13	31.2757035320557	1.55542729016214	0.629731234875752	2.46998593053595	0.0135118366265288	0.0817930262964682	Not
ENSG00000283445.1	8.90968340499075	1.55057482462246	1.1070130127988	1.40068346685666	0.161308748850081	0.451670492273588	Not
ENSG00000166816.14	17.8271165607385	1.54929748909616	0.788224398369943	1.96555383505017	0.0493501712182886	0.211339162467026	Not
ENSG00000203943.8	8.85322339203448	1.54854443694486	1.14591105830122	1.35136529639615	0.176578444801198	0.475732758586451	Not
ENSG00000274605.1	10.3533217495989	1.54746054574341	1.01756876844133	1.52074296473716	0.12832435226468	0.393460117129006	Not
ENSG00000159713.11	42.7827642431023	1.54213343891449	0.508957843072541	3.02998265947675	0.0024456777999408	0.0215996643679414	Significant
ENSG00000152377.14	20.6055440179443	1.53731641569027	0.725869709584097	2.11789580883752	0.0341838926468146	0.163351953856504	Not
ENSG00000185010.15	8.79738644856841	1.5327062400083	1.10996817456498	1.3808560237405	0.16732323370175	0.461353875447014	Not
ENSG00000213145.9	11.6801197067703	1.52201025298815	0.95647157241268	1.59127599490376	0.111547476699509	0.359504990680534	Not
ENSG00000224769.1	72.9649390424734	1.51864485249982	0.389584168108649	3.89811747195099	9.69433889849229e-05	0.00132545012870765	Significant
ENSG00000181104.7	291.449950339705	1.51554365197918	0.204783220152013	7.40072185042397	1.35446177345528e-13	5.51558798395966e-12	Significant
ENSG00000143469.19	30.5865727243855	1.51328448409229	0.597289286335797	2.53358718917573	0.011290164917069	0.0711157670591464	Not
ENSG00000075461.6	36.3766357765582	1.51324977914953	0.567943549816376	2.66443694912776	0.00771173213724274	0.052790853299335	Not
ENSG00000162366.8	237.079933310991	1.51065600817542	0.234884157621324	6.43149382007651	1.26355920739143e-10	4.14772256596224e-09	Significant
ENSG00000150593.18	30.392837554417	1.50995253711661	0.641701761876644	2.35304408811469	0.0186204261886043	0.105352595337477	Not
ENSG00000128591.15	43.4594215510575	1.50548676254752	0.509299150844791	2.95599700107553	0.00311660121266174	0.0261457853402976	Significant
ENSG00000023839.11	14.5451518780269	1.50362931255866	0.906895998342142	1.65799531071631	0.0973184128664602	0.332068731915547	Not
ENSG00000183287.14	23.0675153754584	1.49815336667405	0.691066861203444	2.16788483254011	0.0301674501551476	0.150209177623136	Not
ENSG00000131711.15	144.145107931452	1.49665782356992	0.29775343060394	5.02650068727743	4.99510694497128e-07	1.06753583460826e-05	Significant
ENSG00000223343.1	8.63786677359642	1.4929305498209	1.11367036079499	1.34054977341336	0.180066673864009	0.481723113478164	Not
ENSG00000138079.13	53.2410759499131	1.49180628746345	0.452540915829782	3.29651139881587	0.00097893642052147	0.0101024897589021	Significant
ENSG00000020181.17	18.5669788980958	1.48257982215606	0.776136649910929	1.91020462997876	0.0561068712677016	0.230627141551331	Not
ENSG00000170122.5	14.3153914646775	1.48171826890772	0.861462366878618	1.72000347998544	0.0854318090138236	0.305385780880494	Not
ENSG00000134873.10	88.5909658355262	1.47653894768126	0.369082320514259	4.00056807279183	6.31906056753083e-05	0.000913716752120796	Significant
ENSG00000263235.1	11.4412724313921	1.47638533000612	1.00079752203255	1.47520881847078	0.140156411344185	0.414148597414639	Not
ENSG00000153246.13	48.4426489339637	1.47420851740543	0.479608930616817	3.0737720323712	0.00211370882456789	0.0191504815753243	Significant
ENSG00000223803.1	11.3794045132619	1.4663528259911	0.969966228223468	1.51175657803755	0.130595799499931	0.397553836114529	Not
ENSG00000136999.5	132.925002717427	1.45779964102162	0.297159709068448	4.9057782617691	9.30576080681582e-07	1.9206835352917e-05	Significant
ENSG00000148702.15	18.4029157921094	1.45766300166158	0.763580321981283	1.90898450326659	0.0562640907965904	0.231052345607039	Not
ENSG00000196620.10	14.1019950270016	1.45558304862319	0.872435506689071	1.66841335257799	0.095233699424411	0.327674388953551	Not
ENSG00000239521.8	46.5112142700329	1.45376582544537	0.496910788364349	2.92560729106052	0.0034378460739225	0.0283669369089761	Significant
ENSG00000239467.5	11.2940459381915	1.45322367978456	0.971548187720524	1.49578137055061	0.134710637576893	0.404749326281233	Not
ENSG00000137440.4	50.6420409544902	1.44636931758172	0.469330319926592	3.0817725942103	0.0020577197213714	0.0187446572200138	Significant
ENSG00000162595.6	43.5993410450476	1.44593165611348	0.498965238611999	2.8978605005345	0.00375717664243728	0.0305171862380606	Significant
ENSG00000170412.17	68.8343849638452	1.44556859731801	0.423511448532327	3.41329284563051	0.00064182932938159	0.00699236623701549	Significant
ENSG00000261468.1	15.4236264836683	1.44553081320588	0.842615908101285	1.71552756043163	0.0862485468692487	0.307430058121356	Not
ENSG00000180340.6	132.189653925518	1.44396121764695	0.312056800058271	4.62723843023872	3.70573808427543e-06	6.86769442998499e-05	Significant
ENSG00000001617.12	8.46777269294587	1.44317868500132	1.15774087700938	1.24654723147486	0.212563560604917	0.526153305016312	Not
ENSG00000239775.1	12.6477822767149	1.44093630418948	0.927239857468832	1.55400600241984	0.120182984862687	0.377855077351653	Not
ENSG00000124249.7	16.8547302418358	1.4407277214773	0.806807143141422	1.78571512873277	0.0741453945452687	0.27817446703525	Not
ENSG00000198915.11	11.2061041128688	1.44068819810682	0.970075704915206	1.48512965617745	0.137509481524978	0.409700486085989	Not
ENSG00000248429.5	16.7581741915967	1.43477153158712	0.814193789565272	1.76219906117584	0.0780356706778134	0.287683741155521	Not
ENSG00000154764.5	53.1326694694491	1.43434534666579	0.452018534496307	3.17320029424038	0.0015076847315209	0.0144966725270105	Significant
ENSG00000104883.8	9.73811063716098	1.42567925775702	1.03878841040841	1.37244432405296	0.169925159838386	0.465333039491996	Not
ENSG00000074855.11	34.7724329648749	1.42421403322261	0.55688632126208	2.55745917765567	0.0105439932913481	0.0674591706669815	Not
ENSG00000121653.11	44.4417904073082	1.42209861009757	0.494301608431322	2.8769856011811	0.00401493915097589	0.0320578103803676	Significant
ENSG00000233198.3	12.5014202576738	1.41848354442028	0.922495308417253	1.537659358782	0.124131925597722	0.386211237034558	Not
ENSG00000133056.13	120.495191510562	1.4162214728991	0.306869538773609	4.61506045389508	3.92980909204399e-06	7.23843931415975e-05	Significant
ENSG00000119801.13	113.553591082373	1.41595246831127	0.327361607991742	4.32534675338896	1.52292111418062e-05	0.000251414186591564	Significant
ENSG00000275322.1	16.6846361611853	1.41577398532162	0.868737726259619	1.62969092112217	0.103166837153166	0.342835186454951	Not
ENSG00000181754.7	40.1328784867742	1.41543792420118	0.519607033309826	2.72405459022568	0.00644858466213407	0.0462670595735114	Significant
ENSG00000214128.11	27.6323227032599	1.41325107230189	0.632390549082628	2.2347757637302	0.0254320737487534	0.132452490553912	Not
ENSG00000180861.9	99.3619354539557	1.40900044339993	0.334554222883331	4.21157572382905	2.53595514566562e-05	0.000397598711547803	Significant
ENSG00000231527.6	11.0465844378968	1.40887830966855	0.974245657885501	1.4461222364864	0.148142919835556	0.428009467528729	Not
ENSG00000201428.1	29.1185493631117	1.40848097998578	0.748536546263806	1.88164624294695	0.0598840631281353	0.241507810265421	Not
ENSG00000167131.17	30.2971160927714	1.40415373709136	0.599494248937571	2.3422305377905	0.0191688703308975	0.107406980020689	Not
ENSG00000230043.1	20.6495305311855	1.40060181168708	0.726178242609363	1.92873006860454	0.0537643813581775	0.224023211815172	Not
ENSG00000167080.8	32.9420977821978	1.39949671834634	0.569362867713738	2.4580048993465	0.0139711268107381	0.0841675200549346	Not
ENSG00000154153.13	60.3748047732028	1.39852719604367	0.4243905411654	3.29537786634744	0.000982894178820311	0.0101294573134649	Significant
ENSG00000047936.10	39.6433633913588	1.39287884237169	0.535366632101436	2.60172890660803	0.00927551410508792	0.0610814063505938	Not
ENSG00000259342.1	12.2802740692409	1.39002187502845	0.953865534057899	1.45725138963253	0.14504699977372	0.423203552593076	Not
ENSG00000196337.11	12.2854405697455	1.38879609961629	0.923929266000417	1.50314115021838	0.132802649307268	0.401391678457896	Not
ENSG00000178776.5	10.9211298255436	1.38768805299429	0.983777712415756	1.41057073715026	0.158371225149165	0.446475611190156	Not
ENSG00000223784.2	237.46208374588	1.38638083560458	0.228980138314879	6.05458991250201	1.40775827955256e-09	4.18356883590106e-08	Significant
ENSG00000229124.6	23.0576251259957	1.37633089199737	0.680539307047552	2.02241204548262	0.0431338016921861	0.192448027863834	Not
ENSG00000278989.1	9.4906491368663	1.37385774516093	1.04779503752527	1.31118939864972	0.189793783130035	0.495516016361157	Not
ENSG00000198513.11	13.5268799518465	1.37195315798581	0.882002596755583	1.55549786704993	0.119827542169499	0.3773916341697	Not
ENSG00000257497.2	8.12633839266438	1.36989808412817	1.13749170994439	1.20431478502393	0.228467934261609	0.548071303117203	Not
ENSG00000258818.4	8.12633839266438	1.36989808412817	1.13749170994439	1.20431478502393	0.228467934261609	0.548071303117203	Not
ENSG00000278991.1	13.4632932576235	1.36260801149596	0.896781978833617	1.5194417859157	0.128651330707086	0.393901564674593	Not
ENSG00000280670.3	16.1890900911057	1.36210811031809	0.806129610092197	1.6896887215969	0.0910875220983186	0.318249429902609	Not
ENSG00000236829.9	10.8042894381068	1.36174404222629	0.991165987952656	1.37388092285037	0.169478653060243	0.464616969734111	Not
ENSG00000012822.16	146.912864096289	1.36102590805175	0.277997688360101	4.89581735762047	9.78979604723295e-07	2.00957570904167e-05	Significant
ENSG00000186007.10	18.8105811235919	1.35788237532366	0.749962150241367	1.81060120818983	0.0702026050512899	0.268598946243724	Not
ENSG00000214447.4	29.5782222488276	1.35546296386925	0.607087660211402	2.23273021790173	0.0255667404805038	0.132832440972328	Not
ENSG00000254815.5	16.128086647135	1.35387534067141	0.814088368229425	1.6630569769913	0.0963010308079631	0.329990364153646	Not
ENSG00000265763.4	38.9918856308707	1.35231301175635	0.543112396852986	2.4899321385264	0.0127767488310984	0.0784463221834389	Not
ENSG00000151882.11	13.4369779457617	1.35175075153248	0.889359239797833	1.51991534021703	0.128532254488685	0.393777039117734	Not
ENSG00000162896.6	127.172194276508	1.34884100159594	0.295329597722558	4.56723949105529	4.94189274772401e-06	8.92799736570235e-05	Significant
ENSG00000101842.13	12.0675007010551	1.3478244100024	0.938164157470332	1.43666158984018	0.150814173979564	0.432328226664782	Not
ENSG00000165140.10	8.0252389114108	1.34297506337332	1.14421079232552	1.17371298398946	0.240510007801024	0.561127947899974	Not
ENSG00000142530.10	13.3593691214483	1.33888376906085	0.925602825876433	1.44649922367413	0.148037229601886	0.427868202265801	Not
ENSG00000183018.9	743.530679676321	1.33439270316859	0.144332996802227	9.24523658991883	2.34720856050655e-20	1.4260238460142e-18	Significant
ENSG00000177990.11	29.2313800433722	1.33144327181783	0.606000599797213	2.19709893400002	0.0280133812403842	0.142449414495062	Not
ENSG00000158806.14	23.8972498333347	1.3312402438091	0.662894949435377	2.00822203418957	0.0446197025609696	0.19663207326298	Not
ENSG00000125355.15	10.6100816310259	1.32943906708643	1.01453488924559	1.31039265497809	0.190063037115735	0.495848081705697	Not
ENSG00000272150.5	7.96165221718776	1.32709942279017	1.15577936432334	1.14822903380623	0.250874026501527	0.573845294868454	Not
ENSG00000250802.7	46.3265061909615	1.3247688155074	0.479535930809084	2.76260594961513	0.00573419478853761	0.0422827982138825	Significant
ENSG00000154556.18	117.608068195956	1.32258777692874	0.30686419570506	4.3100100808109	1.63247104268315e-05	0.000267643538630109	Significant
ENSG00000170917.13	21.011068850721	1.31165739586941	0.719361759193476	1.82336269492556	0.0682484764924154	0.264114012951661	Not
ENSG00000247679.2	13.170327814872	1.31131305421074	0.906645597126824	1.44633477332964	0.148083326988058	0.427919349391842	Not
ENSG00000257135.6	11.8088417255917	1.3101543750522	0.946488590747449	1.3842262736813	0.166289180763001	0.460093556723804	Not
ENSG00000171016.12	11.7819033442397	1.30920575812437	0.955346857763947	1.37039835059348	0.170562586693436	0.466107250009281	Not
ENSG00000277586.2	124.32785930843	1.30217513054625	0.298746117300004	4.3588018559538	1.30776449673929e-05	0.000218934307470788	Significant
ENSG00000274173.1	22.2479648018075	1.30055024164429	0.696817065304151	1.86641560088173	0.0619832420997935	0.247204491103048	Not
ENSG00000170962.13	137.185028315645	1.30047423580513	0.28727492271495	4.52693268007778	5.98459943926113e-06	0.000106836445203018	Significant
ENSG00000188015.10	11.6999924935812	1.29397190292196	1.07684827205601	1.20162880556181	0.229507375879851	0.548799678564895	Not
ENSG00000114854.7	48.1474339335145	1.29347630340464	0.521120204831958	2.48210737448136	0.0130607912555682	0.0797380741839943	Not
ENSG00000100060.17	28.6946422294071	1.29346666790686	0.639237443213666	2.02345260221953	0.0430265055853202	0.192196964024316	Not
ENSG00000087494.15	14.2865539892891	1.29341950782634	0.881607297898461	1.46711524610735	0.142344707377289	0.417827334123051	Not
ENSG00000124664.11	15.616558266203	1.28743811325	0.822793700236592	1.564715569504	0.117649616159107	0.373106033817988	Not
