baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Colour
ENSG00000277947.1	84.4874786296641	1.7811853531661	0.887314828788727	2.0073882407641	0.0447083399423621	0.218009154638782	Not
ENSG00000281000.1	84.4874786296641	1.7811853531661	0.887314828788727	2.0073882407641	0.0447083399423621	0.218009154638782	Not
ENSG00000138646.9	853.639602552098	1.77147383189234	0.123192013278834	14.379778240029	6.93162995445825e-47	5.99151940510745e-44	Significant
ENSG00000168961.17	328.802739268088	1.75952446780048	0.183514717109177	9.58792022524108	8.98784042671657e-22	1.74957301746465e-19	Significant
ENSG00000146592.17	236.245971039054	1.75653991241798	0.212537257683354	8.26462113779102	1.40139092973796e-16	1.68391826162216e-14	Significant
ENSG00000105939.13	2306.08677472488	1.74947012626605	0.094154209179249	18.5809019216065	4.58730474603756e-77	2.23241185465918e-73	Significant
ENSG00000162616.9	212.991934493562	1.74477644782914	0.235667760418764	7.40354321154831	1.32597986397023e-13	1.15230018000198e-11	Significant
ENSG00000162654.9	583.279429267359	1.74448067180991	0.144213657272991	12.0965011552802	1.10209100213647e-33	3.35207866368572e-31	Significant
ENSG00000164342.12	90.8101912766952	1.73914950397131	0.334870865201386	5.19349302879908	2.0638467370233e-07	7.39195251962203e-06	Significant
ENSG00000196526.10	125.480785963827	1.73301523352877	0.283333232813645	6.11652652362391	9.56369751839904e-10	5.08652830309169e-08	Significant
ENSG00000010030.14	71.2748169361951	1.72472253860686	0.37365741348478	4.61578568058336	3.91610925955166e-06	0.000107975896383049	Significant
ENSG00000262202.4	99.711443214781	1.72302296334566	0.744565205679044	2.31413306746488	0.0206604240479869	0.131774513275922	Not
ENSG00000183486.13	706.773451865691	1.71502422061211	0.137807372231782	12.4450832552526	1.4872921216299e-35	5.36141267400884e-33	Significant
ENSG00000135114.12	1000.23961741888	1.70437738218727	0.118051745846853	14.4375449084704	3.00351469610095e-47	2.92332085371506e-44	Significant
ENSG00000264940.4	95.1267400107636	1.70333472961424	0.403178509207701	4.22476568248024	2.39189518143546e-05	0.000526703977396184	Significant
ENSG00000122643.20	861.533220773793	1.69203213985013	0.139854107093694	12.0985516622444	1.07490895735751e-33	3.35207866368572e-31	Significant
ENSG00000000971.15	146.131527631684	1.68592875445069	0.268833979048204	6.27126362679173	3.5812965924719e-10	2.05039763144288e-08	Significant
ENSG00000168016.14	724.039654374102	1.68531522371956	0.142165272198462	11.8546196103846	2.03646910347779e-32	6.00634963156039e-30	Significant
ENSG00000113369.9	1395.41228847422	1.6776751139451	0.106732104718291	15.7185611430896	1.12857647206968e-55	1.56920497180774e-52	Significant
ENSG00000232810.4	128.639900475743	1.66090478661307	0.287137741946072	5.78434856858703	7.27938627544083e-09	3.38996490999357e-07	Significant
ENSG00000116962.15	74.3392205743072	1.65526477139707	0.366016807730154	4.52237366273468	6.11499857393689e-06	0.00016173174217426	Significant
ENSG00000119922.10	3207.14008095226	1.64016710183863	0.095489900665595	17.1763410623128	3.99316621017085e-66	1.29551622411976e-62	Significant
ENSG00000136826.15	108.496087604225	1.63991371913822	0.308123721588348	5.32225727602088	1.02487484052889e-07	3.91180659720302e-06	Significant
ENSG00000119917.14	1637.45181704605	1.6374922392304	0.110967436299902	14.7565114039842	2.79362099363157e-49	3.39878914137701e-46	Significant
ENSG00000112773.16	343.875178364653	1.63515198132216	0.197542330060015	8.27747643163563	1.25813024235134e-16	1.5306727061007e-14	Significant
ENSG00000267520.2	87.1056183705439	1.63168846279773	0.348103105402508	4.68737117674095	2.76736787261019e-06	8.05307777749013e-05	Significant
ENSG00000206337.10	156.098755313043	1.62230226444215	0.263522607198325	6.15621665894199	7.45032836424946e-10	4.07382280726068e-08	Significant
ENSG00000230795.3	92.4491663515872	1.61365985041544	0.330353051824351	4.88465246954467	1.03611440103546e-06	3.25306498879939e-05	Significant
ENSG00000083799.17	361.243141073342	1.61241688091305	0.173251606925611	9.30679322129102	1.31750052110016e-20	2.28986295926212e-18	Significant
ENSG00000182393.3	296.793795192243	1.58338576525448	0.190858971998644	8.29610339337739	1.07581910144479e-16	1.37775622557397e-14	Significant
ENSG00000115008.5	213.209572463495	1.57892246745015	0.223536041654618	7.0633910118607	1.6248765489111e-12	1.25515265480569e-10	Significant
ENSG00000182179.13	143.803696122712	1.57189758258852	0.265330343720907	5.92430387171228	3.13623060640384e-09	1.5494889589913e-07	Significant
ENSG00000137628.17	941.455402201552	1.56202417548001	0.128444059368998	12.1611243303405	5.00648463648933e-34	1.68027982644658e-31	Significant
ENSG00000133106.14	125.647151715494	1.55584529647413	0.304230940911311	5.11402716572369	3.15361973678993e-07	1.07322310832785e-05	Significant
ENSG00000112182.15	41.2254657731767	1.5546076136511	0.485741404973955	3.20048403889814	0.00137196967959257	0.017185818393146	Significant
ENSG00000140835.9	143.946654070731	1.54865998765274	0.276473310546403	5.60148096968953	2.12528123861451e-08	9.11296956703031e-07	Significant
ENSG00000165312.6	63.2427214779029	1.53544395203739	0.410078571800256	3.74426770288619	0.000180920674911738	0.00311113238324373	Significant
ENSG00000125089.17	49.3774818293515	1.53536707985666	0.45021681058456	3.4102837649779	0.000648953211524424	0.00919587235165272	Significant
ENSG00000162924.14	376.608665411538	1.53515200543586	0.16969961280106	9.04629056069521	1.47907528064838e-19	2.24934995414855e-17	Significant
ENSG00000136514.3	168.958187940209	1.53407704322289	0.247547704876735	6.19709661209251	5.75142008805992e-10	3.21715929408547e-08	Significant
ENSG00000171522.6	226.879390642193	1.53172002545027	0.212653743043029	7.20288297554364	5.89525675000458e-13	4.66492145917029e-11	Significant
ENSG00000174804.4	95.6598125001611	1.53015442778501	0.322075250812236	4.75092210260222	2.02491132646818e-06	5.99041396368231e-05	Significant
ENSG00000115267.7	1395.9661517616	1.52912666011298	0.118864075533498	12.8644979843556	7.1303674218031e-38	3.01738548332215e-35	Significant
ENSG00000134321.12	1270.64137377385	1.52630444117612	0.107423752443574	14.2082584759626	8.14253383253852e-46	6.09625244554595e-43	Significant
ENSG00000068079.7	602.672809371447	1.5216044170548	0.139500178392508	10.9075445966349	1.06082978914257e-27	2.58126408443117e-25	Significant
ENSG00000120738.8	140.984757059454	1.51990276034008	0.265346156154047	5.72799991667376	1.01621616506725e-08	4.66548676160355e-07	Significant
ENSG00000140403.12	229.888556265073	1.5066971085983	0.22208923702491	6.78419687861463	1.16734050143588e-11	8.17390294998232e-10	Significant
ENSG00000177606.6	1050.90933376702	1.49528587809409	0.133596246097644	11.192574056319	4.4337230780774e-29	1.10649812099814e-26	Significant
ENSG00000142089.16	185.772493880602	1.49408693151711	0.274815530375285	5.43669031177676	5.42793591780417e-08	2.15633062399951e-06	Significant
ENSG00000059728.11	180.500522248726	1.49304198906231	0.236133641564082	6.32286860598442	2.5675161343492e-10	1.4874782461679e-08	Significant
ENSG00000107864.15	51.2939276101394	1.49133279243304	0.461867907613513	3.22891625040329	0.0012426027864775	0.0157888419331403	Significant
ENSG00000144655.15	351.584497471688	1.48971837420399	0.178562049182049	8.34286110082205	7.25143224160547e-17	9.66824520651315e-15	Significant
ENSG00000152689.18	89.7058276036589	1.48847158085663	0.329841979324575	4.51268084160968	6.40133128586914e-06	0.000168389614609093	Significant
ENSG00000189060.5	863.888620261398	1.4740816839121	0.126164527850701	11.6838045449389	1.54234300860781e-31	4.41518367728818e-29	Significant
ENSG00000172071.12	164.745914481425	1.46281305612459	0.249230862547373	5.86930944736648	4.37613987870366e-09	2.11905320594143e-07	Significant
ENSG00000169245.6	466.58719764983	1.46197998443365	0.155088058801536	9.42677338107972	4.22897939688846e-21	7.76616159809724e-19	Significant
ENSG00000168062.10	161.117065499303	1.46167985279795	0.273780675806786	5.33887152002464	9.35268903204246e-08	3.58384733656965e-06	Significant
ENSG00000132530.17	440.167924397145	1.45889564895554	0.167875541444434	8.69034069169885	3.61354198176175e-18	5.17214766301281e-16	Significant
ENSG00000286042.1	57.3939948882219	1.44672013391019	0.432284792806138	3.34668292289197	0.000817846999561834	0.0111956467605279	Significant
ENSG00000278318.5	41.8731964893322	1.44293017267359	0.486955911941746	2.96316388668509	0.00304494402063867	0.0326033445026141	Significant
ENSG00000240065.8	464.909938873716	1.43258012639888	0.154622655956601	9.26500788345645	1.95062917912412e-20	3.3307848772658e-18	Significant
ENSG00000166833.21	342.651510412713	1.43251910026846	0.177162184620166	8.08591914431273	6.1697109451238e-16	7.06468195633999e-14	Significant
ENSG00000197110.8	108.07498418346	1.42515915186541	0.307580047182766	4.63345774512666	3.59608186472568e-06	0.000100866469133646	Significant
ENSG00000134326.11	544.203844413051	1.41778510724792	0.172813564305524	8.20413092540212	2.3226488256421e-16	2.72365554457525e-14	Significant
ENSG00000171855.7	528.416337851095	1.40927029518593	0.149351376014884	9.43593780512265	3.87512050180216e-21	7.25318227770007e-19	Significant
ENSG00000184545.11	109.475270699755	1.40671439058951	0.306044515041292	4.59643718953666	4.29776449691679e-06	0.000116518500970727	Significant
ENSG00000157601.14	3408.25829863002	1.40146189275332	0.0825321657850077	16.9807962680158	1.13929779641085e-64	2.77219636311669e-61	Significant
ENSG00000111331.13	3817.44428867973	1.39401599940538	0.0969725071820571	14.3753733910194	7.3870577274519e-47	5.99151940510745e-44	Significant
ENSG00000113504.21	292.642371843717	1.39354560314451	0.215284988968678	6.47302726409437	9.60586115276778e-11	5.88011613835778e-09	Significant
ENSG00000265972.5	2106.271665271	1.38738451524007	0.0943338640589687	14.7071736017598	5.79789093530653e-49	6.27009694148205e-46	Significant
ENSG00000184371.14	72.4884883345941	1.38588591717123	0.37463848670304	3.69926199886069	0.000216227300337207	0.00362851778307247	Significant
ENSG00000106415.13	40.1523503667128	1.38573449181124	0.485127086100045	2.85643603813428	0.00428426315719554	0.0424630685427537	Significant
ENSG00000141682.11	321.487323689553	1.38414358368592	0.227055804537137	6.09605020451935	1.08721281053851e-09	5.68916251880179e-08	Significant
ENSG00000144893.12	53.168902332969	1.38348843095243	0.428909515944361	3.22559509528789	0.00125711065723765	0.0159315859725183	Significant
ENSG00000161638.11	60.2204794239666	1.37947493626315	0.396811218575179	3.47640104837863	0.000508191721464698	0.00750566012900744	Significant
ENSG00000167703.14	42.8512763803606	1.37870729678584	0.483791417467631	2.84979693108774	0.00437471500819993	0.0431836725910852	Significant
ENSG00000100906.10	1959.61238115253	1.36812732034929	0.0968736089526475	14.1228073893483	2.74821102729691e-45	1.91059556633435e-42	Significant
ENSG00000164236.12	224.559438168926	1.36642503774304	0.221409518784366	6.17148280365407	6.76524904178107e-10	3.76263822420887e-08	Significant
ENSG00000087074.8	3356.81240482779	1.36567069965734	0.0822948374158125	16.594852636466	7.59299413887616e-62	1.47805223907363e-58	Significant
ENSG00000079385.22	153.194261636896	1.36293062015546	0.274703395620073	4.96146258796323	6.9964347289906e-07	2.26233552216829e-05	Significant
ENSG00000164603.12	63.7752257290579	1.36285910466603	0.38739340481908	3.51802350714389	0.000434773846977419	0.00657438768586386	Significant
ENSG00000140450.9	206.831558630589	1.36214968531436	0.224131749659963	6.07745081801629	1.22108114386385e-09	6.32169296448238e-08	Significant
ENSG00000101347.9	1143.08147661046	1.35861540936683	0.111468258634973	12.1883612967878	3.58558981347472e-34	1.24637663051962e-31	Significant
ENSG00000105559.12	437.876746543452	1.35655906917768	0.163579613369876	8.29295925837843	1.10465185207817e-16	1.39630863328271e-14	Significant
ENSG00000196782.12	47.8473835570503	1.35478759114771	0.44354404286455	3.05446012170078	0.0022546598722963	0.0258780713880424	Significant
ENSG00000151014.6	155.445004298881	1.35179415685823	0.279186819448732	4.84189819393127	1.28604652962561e-06	3.97367964217337e-05	Significant
ENSG00000163565.18	641.680733410729	1.34843156812031	0.162424648093035	8.30189003917643	1.02468025578034e-16	1.32976172393468e-14	Significant
ENSG00000187608.9	907.960538157947	1.34658862626491	0.119550425579419	11.2637710801821	1.98096293828162e-29	5.21100331845811e-27	Significant
ENSG00000168386.18	88.9418622774901	1.33503828018049	0.333789710216192	3.99963881246011	6.3439229153853e-05	0.00124486697047268	Significant
ENSG00000160199.14	46.7224746416237	1.33172889673978	0.451103058887282	2.95216108714647	0.00315558262333559	0.0334932231983918	Significant
ENSG00000133794.17	54.1668415090935	1.32721870164938	0.430479216342114	3.08311911763609	0.00204843143225453	0.0237916266469371	Significant
ENSG00000177409.12	1831.13280276773	1.32007685160678	0.0995983597627068	13.2540019208335	4.27770074965901e-40	2.31304785535729e-37	Significant
ENSG00000115009.13	195.1449128578	1.3176620994598	0.226626941370047	5.81423413956889	6.09121080393876e-09	2.87794925993864e-07	Significant
ENSG00000173193.15	4417.39271607689	1.31508807552257	0.0795727289998552	16.5268690926129	2.35039310021362e-61	3.81272934072986e-58	Significant
ENSG00000060140.9	134.294543073781	1.3105978257615	0.28294571371465	4.6319762492788	3.62191711822357e-06	0.000101299193424339	Significant
ENSG00000181381.13	822.714159035972	1.30716359903784	0.125596743569024	10.4076233339558	2.2886397163269e-25	5.18030938581622e-23	Significant
ENSG00000047346.12	75.8757026979286	1.30354074985108	0.36059387833808	3.61498302705218	0.000300367299709179	0.00478002911032525	Significant
ENSG00000100154.14	40.6840899156169	1.29547451018359	0.491536584701991	2.6355607100314	0.0083998398128295	0.0707471645962476	Not
ENSG00000138642.14	403.882096525944	1.28972881418855	0.171576648111692	7.51692510829894	5.6079519031908e-14	5.19830436892915e-12	Significant
ENSG00000137857.17	46.0989635951737	1.28639716320104	0.458184444791074	2.80759676114195	0.00499126824765481	0.0477210352204561	Significant
ENSG00000197044.11	82.0558096059611	1.27618522055372	0.351120794972623	3.63460449744431	0.0002784073981646	0.00449376319458716	Significant
ENSG00000197857.13	46.3208807820528	1.27034604102654	0.45293107907018	2.8047226161526	0.00503598979497528	0.0480071387605234	Significant
ENSG00000084636.18	59.7468223609111	1.26774727788489	0.404442732281972	3.13455324251206	0.00172116016749214	0.0207071099013609	Significant
ENSG00000140465.14	437.982408359504	1.25862254135832	0.168304997694152	7.47822440570376	7.53334824406137e-14	6.7890813388379e-12	Significant
ENSG00000125772.12	120.36043444747	1.25627644281567	0.292943797995477	4.28845550379278	1.79919832110021e-05	0.000411070358198788	Significant
ENSG00000140105.18	604.609133721389	1.25220487131613	0.15035755050396	8.32818084039716	8.20940458988688e-17	1.07975857936985e-14	Significant
ENSG00000168394.11	1699.82604278503	1.25148990952447	0.0987012385107872	12.6795765525039	7.67453446542007e-37	3.11234349799723e-34	Significant
ENSG00000136560.13	212.909344122938	1.25125511379011	0.220718237694369	5.66901551435335	1.4362036287509e-08	6.38290863864498e-07	Significant
ENSG00000250264.1	561.056365703387	1.2436340590794	0.146783474407827	8.47257543191849	2.4002614325027e-17	3.33739207464982e-15	Significant
ENSG00000154265.16	77.7876235813568	1.23656337509904	0.360248993060543	3.43252416778087	0.000597990583007307	0.00864820556375946	Significant
ENSG00000205189.12	133.450542686585	1.23624058239785	0.308643430243985	4.00540060554859	6.19124636942673e-05	0.00122230022137181	Significant
ENSG00000133321.11	334.6664695894	1.23470875144524	0.179321940836123	6.88543044809895	5.76130580673248e-12	4.28051827610132e-10	Significant
ENSG00000173575.21	842.509161363789	1.23402885492572	0.126864235305424	9.72716110221931	2.30948348012543e-22	4.58738830858385e-20	Significant
ENSG00000120217.14	141.475106533009	1.22959152477579	0.272410175102113	4.51375035574526	6.36911838324685e-06	0.000167996285160275	Significant
ENSG00000197408.10	75.1316103636264	1.22887106339038	0.358457220527338	3.42822237360024	0.00060754758451002	0.00873450611526739	Significant
ENSG00000140853.15	135.694439540148	1.22822328397242	0.289455005110489	4.24322696891556	2.20328394607198e-05	0.000488486620663293	Significant
ENSG00000278217.1	71.3170667420779	1.2265373935686	0.410403820902065	2.98861104868049	0.00280248638698512	0.0305776982713282	Significant
ENSG00000008517.16	160.114552147	1.22059482699883	0.253263883084052	4.81945870897726	1.43948240573313e-06	4.39200070689672e-05	Significant
ENSG00000140297.13	41.9071405043455	1.21477145552456	0.475488073585826	2.55478848578373	0.0106252341752102	0.0845250007878903	Not
ENSG00000117228.10	649.089394173845	1.21329838919947	0.141668096710199	8.56437276546063	1.08665752671863e-17	1.53281705906557e-15	Significant
ENSG00000013441.16	387.041146115143	1.21323416416325	0.166593562105799	7.28259933233649	3.27448665583478e-13	2.65588155176999e-11	Significant
ENSG00000171606.18	392.862993590598	1.21181467723577	0.17749366240091	6.82736871189581	8.64862122809778e-12	6.18948753037321e-10	Significant
ENSG00000139354.11	323.059446199353	1.20817690085996	0.196879326665437	6.13663669681811	8.42868400554039e-10	4.53239676386324e-08	Significant
ENSG00000005810.18	350.152403679861	1.20139941293789	0.176356836181324	6.81232119464114	9.60363857601493e-12	6.82278936206959e-10	Significant
ENSG00000161405.17	646.140300468462	1.19786859694042	0.136362207675764	8.78446174609217	1.57115035890356e-18	2.31697067321339e-16	Significant
ENSG00000010818.10	620.626443898876	1.19495902609936	0.142368557649509	8.39341948691493	4.72203066264458e-17	6.38326728326663e-15	Significant
ENSG00000159873.10	207.713626812427	1.1935737486472	0.227233604859448	5.25262867429081	1.49943639940355e-07	5.57023453259342e-06	Significant
ENSG00000089127.13	1975.63469258725	1.1910769194178	0.0983513353238554	12.110429568605	9.30057970651252e-34	3.01741807611621e-31	Significant
ENSG00000276027.1	66.2936474133804	1.18714871407284	0.392252095041228	3.02649425989188	0.00247407518438717	0.0280002020577213	Significant
ENSG00000162496.9	281.695090937953	1.18670283083044	0.207213320340904	5.7269620933543	1.0224500333047e-08	4.6720686263637e-07	Significant
ENSG00000162783.10	142.077599158316	1.18657229201108	0.275593611480371	4.30551450607771	1.66598072523949e-05	0.000384241478643505	Significant
ENSG00000147050.14	393.893083204865	1.18649980380199	0.184686372836058	6.42440362860567	1.32387500012127e-10	8.05329711011272e-09	Significant
ENSG00000285106.1	39.9403290607288	1.18219122643077	0.488668069179135	2.41921111894341	0.0155542098296216	0.109148611587388	Not
ENSG00000173821.19	3019.69178426903	1.18170471414005	0.102297263302316	11.5516747564184	7.2395771059069e-31	1.95730011032755e-28	Significant
ENSG00000204267.14	904.216535626363	1.18114778750557	0.128534600702009	9.18933719834638	3.95269301411696e-20	6.30681329613122e-18	Significant
ENSG00000184979.9	340.279963502253	1.18073460112858	0.175639508217498	6.72248865367157	1.78646653453785e-11	1.20747769310117e-09	Significant
ENSG00000279765.3	149.762984448237	1.1775263771479	0.255926472989463	4.60103389615492	4.20399001774213e-06	0.000114294510733755	Significant
ENSG00000163661.4	280.409047855121	1.17461846363827	0.207463324155877	5.66181260431227	1.49782344423625e-08	6.56680882105918e-07	Significant
ENSG00000198203.10	52.4015917900405	1.16952964967497	0.453515401634226	2.57880911091578	0.00991415549980189	0.080211534064482	Not
ENSG00000123609.10	244.751119810341	1.16877431553325	0.20459418525057	5.71264678955482	1.11232396451428e-08	5.03546471935697e-07	Significant
ENSG00000163545.8	174.981745985046	1.16473607918976	0.249151297220733	4.674814428752	2.94219539207655e-06	8.47230406836717e-05	Significant
ENSG00000270022.3	84.1433852797228	1.16360660493751	0.351942872474821	3.30623716501252	0.000945580157922107	0.012641939116835	Significant
ENSG00000138670.17	196.385657349314	1.16240728936099	0.228022414598717	5.09777642433371	3.43666366356866e-07	1.16142525824701e-05	Significant
ENSG00000179750.16	133.768181346194	1.16096643840648	0.271696237707048	4.27303097092669	1.92833660530145e-05	0.000437691796469603	Significant
ENSG00000273136.7	52.8428996508803	1.15938084814782	0.439335089114058	2.63894434311124	0.00831646332654083	0.0702640082961996	Not
ENSG00000115415.18	4068.71942011618	1.15906409351738	0.0875823769953258	13.2339876272054	5.58441284203869e-40	2.86068895745066e-37	Significant
ENSG00000162738.6	43.4789831136148	1.1586926246282	0.462721431893463	2.50408246682418	0.0122769414973368	0.0924856591281575	Not
ENSG00000185101.13	149.442936994761	1.15475482644645	0.256295297553155	4.50556384557528	6.61969314294556e-06	0.000172733172547692	Significant
ENSG00000188994.13	813.576806561041	1.15090631534383	0.126672287594801	9.08569930484992	1.03034179362009e-19	1.61747043182328e-17	Significant
ENSG00000096968.13	139.579456275156	1.15064166278294	0.266950556323626	4.31031753081648	1.63020295878647e-05	0.000377877658782828	Significant
ENSG00000109819.9	40.2536771278928	1.14710247270426	0.491361597940844	2.33453830643551	0.0195675526845824	0.127136842642884	Not
ENSG00000179674.3	357.713111623539	1.14042060228415	0.172280239385261	6.61956708647176	3.602523242892e-11	2.3067999159913e-09	Significant
ENSG00000147003.7	156.12268909895	1.13801235982704	0.258194378264713	4.40757993057576	1.04532029705275e-05	0.000255630714854632	Significant
ENSG00000164442.10	53.5192937352308	1.13776657334239	0.419103119177585	2.71476522430818	0.0066322769656722	0.0586835924608068	Not
ENSG00000146859.6	140.916393334348	1.13706819702478	0.26443101578837	4.30005607940788	1.70754894010266e-05	0.000392897726572557	Significant
ENSG00000151929.9	88.7263266730725	1.13255768471362	0.332550353566467	3.40567277276178	0.000660012365000649	0.00932351284259988	Significant
ENSG00000221963.6	1247.96824260106	1.12968683527404	0.108713605758326	10.3914025056382	2.71333503304635e-25	6.00202042650913e-23	Significant
ENSG00000002549.12	420.470191220072	1.12869495867179	0.165099507411299	6.83645261193883	8.11781938610473e-12	5.89632358842965e-10	Significant
ENSG00000101596.15	890.818733059379	1.12118444175041	0.121075949257221	9.26017469719356	2.04098001469812e-20	3.42497560052703e-18	Significant
ENSG00000256223.6	49.8506609596754	1.1174145757674	0.441080340679669	2.5333583764934	0.0112975382525276	0.0880375819150127	Not
ENSG00000136122.16	42.9718850505473	1.11725734509786	0.477715646107042	2.33874974412606	0.0193483890467763	0.126133871796567	Not
ENSG00000138764.15	50.7239043600136	1.114582696362	0.432570226886556	2.57665143619398	0.00997624950588327	0.0804464262143843	Not
ENSG00000197647.11	48.0263947857943	1.11322952832195	0.460466654368649	2.4176116071821	0.0156227421946756	0.109518621055411	Not
ENSG00000234745.11	2793.66018646562	1.11203943351202	0.0848885256732612	13.099997021886	3.2927058107229e-39	1.6023952827883e-36	Significant
ENSG00000222489.1	56.6130238854208	1.11163697777736	0.417761016024876	2.66093995163771	0.00779228526008226	0.0668803460638277	Not
ENSG00000204642.14	245.809155832384	1.11126795183701	0.206656595061382	5.37736505097714	7.55838254570491e-08	2.95444728182112e-06	Significant
ENSG00000048052.21	887.814748423698	1.11005358875887	0.120451886928083	9.21574262611293	3.09130963994796e-20	5.01461945426891e-18	Significant
ENSG00000113742.13	125.251457121784	1.10976470540658	0.288239994930372	3.85014128825063	0.000118049706661123	0.00214425970607741	Significant
ENSG00000130513.6	56.6804066315875	1.10917640357292	0.408450520756833	2.71557103542844	0.00661615811871254	0.0586583866420891	Not
